"Município (Res)";"Freqüência"
"150613 Redenção";17
"150616 Rio Maria";2
"150618 Rondon do Pará";1
"150650 Santa Isabel do Pará";4
"150660 Santa Maria do Pará";1
"150670 Santana do Araguaia";1
"150680 Santarém";18
"150690 Santarém Novo";1
"150730 São Félix do Xingu";3
"150740 São Francisco do Pará";2
"150745 São Geraldo do Araguaia";2
"150747 São João de Pirabas";1
"150750 São João do Araguaia";1
"150760 São Miguel do Guamá";1
"150795 Tailândia";1
"150797 Terra Santa";1
"150800 Tomé-Açu";1
"150803 Tracuateua";2
"150808 Tucumã";1
"150810 Tucuruí";10
"150820 Vigia";3
"150840 Xinguara";2
"160010 Amapá";1
"160020 Calçoene";1
"160023 Ferreira Gomes";1
"160027 Laranjal do Jari";3
"160030 Macapá";55
"160050 Oiapoque";2
"160015 Pedra Branca do Amapari";1
"160060 Santana";12
"170210 Araguaína";9
"170220 Araguatins";2
"170290 Axixá do Tocantins";1
"170330 Bom Jesus do Tocantins";1
"170550 Colinas do Tocantins";2
"170610 Cristalândia";3
"170700 Dianópolis";2
"170710 Divinópolis do Tocantins";1
"170825 Fortaleza do Tabocão";1
"170900 Goiatins";1
"170930 Guaraí";2
"170950 Gurupi";6
"171190 Lagoa da Confusão";1
"171320 Miracema do Tocantins";4
"171500 Nova Rosalândia";1
"172100 Palmas";29
"171380 Palmeiras do Tocantins";3
"171750 Pium";1
"171780 Ponte Alta do Bom Jesus";1
"171790 Ponte Alta do Tocantins";1
"171820 Porto Nacional";5
"171830 Praia Norte";1
"171840 Presidente Kennedy";1
"171845 Pugmil";1
"171886 Santa Fé do Araguaia";1
"172020 São Miguel do Tocantins";1
"172120 Tocantinópolis";1
"172208 Wanderlândia";1
"210005 Açailândia";7
"210043 Alto Alegre do Maranhão";2
"210060 Amarante do Maranhão";1
"210090 Araioses";1
"210095 Arame";1
"210100 Arari";1
"210120 Bacabal";16
"210125 Bacabeira";1
"210160 Barra do Corda";3
"210170 Barreirinhas";1
"210177 Bela Vista do Maranhão";1
"210180 Benedito Leite";1
"210230 Buriti Bravo";1
"210232 Buriticupu";4
"210275 Capinzal do Norte";2
"210300 Caxias";28
"210320 Chapadinha";1
"210330 Codó";6
"210340 Coelho Neto";3
"210360 Coroatá";3
"210375 Davinópolis";2
"210400 Esperantinópolis";2
"210405 Estreito";4
"210420 Fortuna";1
"210455 Governador Edison Lobão";2
"210480 Grajaú";2
"210500 Humberto de Campos";1
"210510 Icatu";1
"210530 Imperatriz";49
"210540 Itapecuru Mirim";3
"210542 Itinga do Maranhão";1
"210570 Lago da Pedra";2
"210600 Lima Campos";1
"210630 Magalhães de Almeida";1
"210637 Maranhãozinho";2
"210675 Miranda do Norte";2
"210710 Morros";2
"210750 Paço do Lumiar";2
"210770 Paraibano";2
"210820 Pedreiras";7
"210860 Pinheiro";1
"210870 Pio XII";1
"210880 Pirapemas";1
"210900 Porto Franco";1
"210910 Presidente Dutra";1
"210920 Presidente Juscelino";1
"210945 Raposa";3
"210955 Ribamar Fiquene";1
"210960 Rosário";3
"210990 Santa Inês";2
"211040 São Benedito do Rio Preto";2
"211070 São Domingos do Maranhão";1
"211100 São João Batista";1
"211110 São João dos Patos";1
"211120 São José de Ribamar";9
"211130 São Luís";169
"211140 São Luís Gonzaga do Maranhão";1
"211150 São Mateus do Maranhão";2
"211160 São Raimundo das Mangabeiras";1
"211220 Timon";13
"211223 Trizidela do Vale";3
"211260 Urbano Santos";1
"211290 Vitória do Mearim";2
"220040 Altos";2
"220050 Amarante";1
"220070 Anísio de Abreu";1
"220100 Arraial";1
"220120 Barras";1
"220140 Barro Duro";2
"220150 Batalha";2
"220160 Beneditinos";1
"220194 Boqueirão do Piauí";1
"220208 Cajueiro da Praia";1
"220220 Campo Maior";2
"220260 Castelo do Piauí";1
"220285 Coronel José Dias";1
"220360 Eliseu Martins";2
"220370 Esperantina";4
"220390 Floriano";2
"220400 Francinópolis";3
"220450 Guadalupe";2
"220465 Ilha Grande";1
"220580 Luzilândia";1
"220610 Matias Olímpio";2
"220640 Monsenhor Gil";1
"220660 Monte Alegre do Piauí";1
"220670 Nazaré do Piauí";1
"220700 Oeiras";2
"220770 Parnaíba";12
"220790 Pedro II";1
"220820 Pio IX";1
"220830 Piracuruca";4
"220840 Piripiri";1
"220900 Rio Grande do Piauí";1
"220940 Santo Antônio de Lisboa";1
"221000 São João do Piauí";1
"221020 São José do Piauí";1
"221040 São Miguel do Tapuio";3
"221050 São Pedro do Piauí";1
"221060 São Raimundo Nonato";4
"221070 Simões";1
"221100 Teresina";114
"221120 Uruçuí";3
"221130 Valença do Piauí";3
"230015 Acarape";1
"230020 Acaraú";6
"230100 Aquiraz";3
"230110 Aracati";8
"230120 Aracoiaba";1
"230170 Aurora";1
"230190 Barbalha";2
"230195 Barreira";1
"230200 Barro";2
"230220 Beberibe";4
"230240 Boa Viagem";5
"230250 Brejo Santo";1
"230260 Camocim";2
"230280 Canindé";5
"230300 Caridade";2
"230320 Caririaçu";5
"230340 Carnaubal";2
"230350 Cascavel";2
"230370 Caucaia";35
"230395 Chorozinho";2
"230400 Coreaú";1
"230410 Crateús";10
"230420 Crato";2
"230425 Cruz";1
"230428 Eusébio";1
"230440 Fortaleza";441
"230445 Fortim";1
"230470 Granja";1
"230500 Guaraciaba do Norte";7
"230510 Guaramiranga";1
"230520 Hidrolândia";2
"230523 Horizonte";3
"230530 Ibiapina";1
"230533 Ibicuitinga";2
"230540 Icó";4
"230550 Iguatu";8
"230565 Ipaporanga";1
"230580 Ipu";2
"230590 Ipueiras";1
"230625 Itaitinga";1
"230630 Itapagé";1
"230640 Itapipoca";4
"230655 Itarema";1
"230660 Itatira";3
"230690 Jaguaribe";9
"230720 Jati";1
"230725 Jijoca de Jericoacoara";1
"230730 Juazeiro do Norte";16
"230750 Lavras da Mangabeira";1
"230760 Limoeiro do Norte";3
"230765 Maracanaú";22
"230770 Maranguape";2
"230780 Marco";1
"230800 Massapê";1
"230840 Missão Velha";1
"230850 Mombaça";2
"230860 Monsenhor Tabosa";2
"230870 Morada Nova";5
"230920 Nova Olinda";1
"230930 Nova Russas";2
"230940 Novo Oriente";1
"230950 Orós";1
"230960 Pacajus";1
"230970 Pacatuba";7
"230980 Pacoti";3
"230990 Pacujá";1
"231020 Paracuru";4
"231025 Paraipaba";1
"231030 Parambu";2
"231050 Pedra Branca";2
"231070 Pentecoste";2
"231085 Pindoretama";2
"231130 Quixadá";1
"231140 Quixeramobim";1
"231180 Russas";5
"231190 Saboeiro";1
"231220 Santa Quitéria";2
"231200 Santana do Acaraú";2
"231230 São Benedito";4
"231240 São Gonçalo do Amarante";2
"231250 São João do Jaguaribe";1
"231260 São Luís do Curu";2
"231290 Sobral";11
"231310 Tabuleiro do Norte";4
"231330 Tauá";3
"231340 Tianguá";1
"231350 Trairi";4
"231375 Umirim";1
"231380 Uruburetama";2
"231395 Varjota";2
"231410 Viçosa do Ceará";1
"240010 Acari";1
"240020 Açu";1
"240080 Angicos";1
"240110 Areia Branca";1
"240120 Arês";1
"240140 Baía Formosa";1
"240170 Bom Jesus";1
"240220 Canguaretama";1
"240260 Ceará-Mirim";6
"240290 Coronel João Pessoa";2
"240310 Currais Novos";2
"240320 Doutor Severiano";1
"240360 Extremoz";3
"240530 Januário Cicco";1
"240540 Japi";1
"240580 João Câmara";2
"240690 Lucrécia";1
"240710 Macaíba";2
"240720 Macau";1
"240740 Martins";3
"240770 Montanhas";2
"240800 Mossoró";23
"240810 Natal";83
"240830 Nova Cruz";1
"240890 Parelhas";2
"240325 Parnamirim";7
"240920 Passagem";2
"240930 Patu";1
"241120 Santa Cruz";1
"241150 Santo Antônio";5
"241200 São Gonçalo do Amarante";2
"241210 São João do Sabugi";1
"241230 São José do Campestre";1
"241260 São Paulo do Potengi";1
"241450 Umarizal";1
"241480 Vera Cruz";1
"250030 Alagoa Grande";6
"250050 Alagoinha";3
"250060 Alhandra";1
"250080 Araçagi";4
"250100 Araruna";1
"250120 Areial";1
"250140 Baía da Traição";1
"250150 Bananeiras";1
"250180 Bayeux";17
"250200 Belém do Brejo do Cruz";1
"250240 Bonito de Santa Fé";1
"250250 Boqueirão";3
"250300 Caaporã";3
"250320 Cabedelo";12
"250370 Cajazeiras";5
"250400 Campina Grande";50
"250450 Condado";1
"250480 Coremas";1
"250490 Cruz do Espírito Santo";4
"250600 Esperança";3
"250610 Fagundes";1
"250625 Gado Bravo";2
"250630 Guarabira";3
"250640 Gurinhém";3
"250690 Itabaiana";2
"250750 João Pessoa";87
"250820 Lagoa de Dentro";1
"250830 Lagoa Seca";2
"250860 Lucena";2
"250880 Malta";2
"250890 Mamanguape";3
"250910 Mari";3
"250930 Mataraca";3
"250970 Monteiro";1
"251010 Nova Floresta";1
"251020 Nova Olinda";1
"251040 Olho d'Água";1
"251080 Patos";7
"251090 Paulista";1
"251120 Pedras de Fogo";8
"251200 Pocinhos";1
"251210 Pombal";1
"251240 Puxinanã";1
"251250 Queimadas";1
"251290 Rio Tinto";7
"251370 Santa Rita";13
"251380 Santa Teresinha";1
"251490 São Mamede";1
"251530 Sapé";3
"251540 Seridó";1
"251550 Serra Branca";2
"251580 Serra Redonda";3
"251600 Solânea";2
"251620 Sousa";4
"251630 Sumé";1
"251690 Uiraúna";2
"251700 Umbuzeiro";1
"260005 Abreu e Lima";21
"260030 Agrestina";1
"260040 Água Preta";2
"260050 Águas Belas";1
"260070 Aliança";1
"260080 Altinho";1
"260090 Amaraji";1
"260105 Araçoiaba";1
"260110 Araripina";3
"260120 Arcoverde";7
"260140 Barreiros";5
"260150 Belém de Maria";1
"260170 Belo Jardim";5
"260190 Bezerros";3
"260220 Bom Jardim";2
"260260 Brejo da Madre de Deus";1
"260270 Buenos Aires";1
"260280 Buíque";1
"260290 Cabo de Santo Agostinho";56
"260310 Cachoeirinha";2
"260345 Camaragibe";31
"260400 Carpina";9
"260410 Caruaru";53
"260420 Catende";1
"260440 Chã de Alegria";2
"260450 Chã Grande";3
"260460 Condado";1
"260470 Correntes";1
"260510 Custódia";1
"260520 Escada";7
"260545 Fernando de Noronha";1
"260560 Flores";2
"260600 Garanhuns";7
"260620 Goiana";10
"260640 Gravatá";7
"260680 Igarassu";10
"260760 Ilha de Itamaracá";7
"260700 Inajá";1
"260720 Ipojuca";14
"260730 Ipubi";2
"260765 Itambé";3
"260775 Itapissuma";1
"260790 Jaboatão dos Guararapes";164
"260795 Jaqueira";1
"260800 Jataúba";1
"260850 Lagoa do Itaenga";3
"260880 Lajedo";1
"260890 Limoeiro";11
"260900 Macaparana";1
"260920 Maraial";1
"260940 Moreno";5
"260950 Nazaré da Mata";3
"260960 Olinda";105
"260970 Orobó";1
"260990 Ouricuri";5
"261000 Palmares";3
"261040 Parnamirim";1
"261050 Passira";2
"261060 Paudalho";8
"261070 Paulista";68
"261080 Pedra";1
"261110 Petrolina";20
"261130 Pombos";1
"261140 Primavera";1
"261160 Recife";439
"261170 Riacho das Almas";2
"261180 Ribeirão";2
"261190 Rio Formoso";2
"261200 Sairé";1
"261220 Salgueiro";2
"261250 Santa Cruz do Capibaribe";7
"261260 Santa Maria da Boa Vista";1
"261270 Santa Maria do Cambucá";7
"261300 São Bento do Una";2
"261310 São Caitano";3
"261340 São José da Coroa Grande";2
"261350 São José do Belmonte";1
"261360 São José do Egito";1
"261370 São Lourenço da Mata";16
"261380 São Vicente Ferrer";1
"261390 Serra Talhada";4
"261420 Sirinhaém";2
"261450 Surubim";6
"261470 Tacaimbó";2
"261485 Tamandaré";7
"261500 Taquaritinga do Norte";4
"261530 Timbaúba";5
"261560 Trindade";3
"261610 Verdejante";1
"261620 Vertentes";1
"261640 Vitória de Santo Antão";22
"270020 Anadia";1
"270030 Arapiraca";4
"270040 Atalaia";2
"270050 Barra de Santo Antônio";2
"270080 Belém";1
"270100 Boca da Mata";1
"270130 Cajueiro";1
"270140 Campo Alegre";1
"270160 Canapi";1
"270220 Coqueiro Seco";1
"270230 Coruripe";4
"270240 Delmiro Gouveia";3
"270280 Flexeiras";1
"270310 Igaci";1
"270375 Jequiá da Praia";2
"270430 Maceió";169
"270460 Maravilha";1
"270470 Marechal Deodoro";2
"270510 Matriz de Camaragibe";1
"270520 Messias";2
"270550 Murici";2
"270560 Novo Lino";1
"270570 Olho d'Água das Flores";1
"270630 Palmeira dos Índios";2
"270640 Pão de Açúcar";1
"270660 Paulo Jacinto";1
"270670 Penedo";1
"270690 Pilar";2
"270720 Poço das Trincheiras";1
"270730 Porto Calvo";1
"270750 Porto Real do Colégio";1
"270770 Rio Largo";2
"270800 Santana do Ipanema";2
"270840 São José da Tapera";2
"270860 São Miguel dos Campos";6
"270880 São Sebastião";2
"270900 Tanque d'Arca";2
"270915 Teotônio Vilela";1
"270930 União dos Palmares";4
"280030 Aracaju";63
"280040 Arauá";1
"280050 Areia Branca";2
"280060 Barra dos Coqueiros";1
"280067 Boquim";2
"280100 Campo do Brito";1
"280130 Capela";1
"280140 Carira";2
"280150 Carmópolis";2
"280200 Divina Pastora";1
"280210 Estância";4
"280230 Frei Paulo";1
"280290 Itabaiana";8
"280300 Itabaianinha";3
"280320 Itaporanga d'Ajuda";1
"280350 Lagarto";7
"280360 Laranjeiras";1
"280400 Maruim";2
"280440 Neópolis";1
"280450 Nossa Senhora da Glória";1
"280480 Nossa Senhora do Socorro";16
"280550 Poço Verde";2
"280620 Salgado";1
"280670 São Cristóvão";1
"280680 São Domingos";1
"280710 Simão Dias";2
"280740 Tobias Barreto";2
"290040 Água Fria";1
"290070 Alagoinhas";7
"290080 Alcobaça";1
"290100 Amargosa";1
"290110 Amélia Rodrigues";2
"290135 Andorinha";1
"290140 Angical";1
"290240 Aurelino Leal";1
"290250 Baianópolis";1
"290265 Banzaê";1
"290290 Barra do Choça";5
"290310 Barra do Rocha";1
"290320 Barreiras";12
"290327 Barrocas";1
"290350 Belo Campo";1
"290370 Boa Nova";1
"290390 Bom Jesus da Lapa";2
"290460 Brumado";1
"290470 Buerarema";3
"290490 Cachoeira";5
"290530 Cafarnaum";1
"290570 Camaçari";13
"290630 Canavieiras";2
"290650 Candeias";1
"290660 Candiba";1
"290670 Cândido Sales";3
"290680 Cansanção";1
"290689 Caraíbas";2
"290720 Casa Nova";4
"290730 Castro Alves";2
"290750 Catu";3
"290840 Conceição do Coité";7
"290850 Conceição do Jacuípe";4
"290980 Cruz das Almas";3
"290990 Curaçá";1
"291005 Dias d'Ávila";3
"291050 Entre Rios";1
"291060 Esplanada";1
"291072 Eunápolis";7
"291080 Feira de Santana";70
"291100 Floresta Azul";1
"291110 Formosa do Rio Preto";1
"291120 Gandu";1
"291140 Glória";2
"291160 Governador Mangabeira";2
"291170 Guanambi";2
"291185 Heliópolis";1
"291190 Iaçu";5
"291220 Ibicoara";1
"291270 Ibirapitanga";3
"291320 Ibotirama";1
"291345 Igrapiúna";1
"291360 Ilhéus";31
"291370 Inhambupe";1
"291380 Ipecaetá";1
"291390 Ipiaú";1
"291400 Ipirá";8
"291410 Ipupiara";1
"291450 Irará";1
"291460 Irecê";1
"291465 Itabela";4
"291470 Itaberaba";6
"291480 Itabuna";32
"291500 Itaeté";1
"291510 Itagi";1
"291560 Itamaraju";3
"291610 Itaparica";5
"291640 Itapetinga";5
"291720 Ituaçu";1
"291750 Jacobina";2
"291760 Jaguaquara";2
"291770 Jaguarari";3
"291790 Jandaíra";1
"291800 Jequié";20
"291810 Jeremoabo";5
"291820 Jiquiriçá";3
"291830 Jitaúna";1
"291840 Juazeiro";21
"291850 Jussara";1
"291920 Lauro de Freitas";25
"291930 Lençóis";1
"291980 Macaúbas";1
"291992 Madre de Deus";2
"292010 Mairi";1
"292050 Maracás";2
"292060 Maragogipe";1
"292100 Mata de São João";4
"292110 Medeiros Neto";3
"292130 Milagres";1
"292150 Monte Santo";3
"292170 Morro do Chapéu";1
"292190 Mucugê";1
"292200 Mucuri";6
"292230 Muritiba";4
"292250 Nazaré";1
"292280 Nova Itarana";1
"292290 Nova Soure";1
"292300 Nova Viçosa";1
"292310 Olindina";1
"292340 Palmas de Monte Alto";1
"292370 Paratinga";1
"292390 Pau Brasil";2
"292400 Paulo Afonso";5
"292430 Piatã";1
"292490 Planaltino";1
"292500 Planalto";4
"292510 Poções";4
"292525 Ponto Novo";2
"292530 Porto Seguro";16
"292550 Prado";3
"292580 Queimadas";3
"292600 Remanso";2
"292640 Riacho de Santana";1
"292660 Ribeira do Pombal";2
"292680 Rio do Antônio";1
"292740 Salvador";700
"292760 Santa Brígida";1
"292770 Santa Cruz Cabrália";1
"292790 Santa Inês";2
"292810 Santa Maria da Vitória";1
"292800 Santaluz";3
"292860 Santo Amaro";4
"292870 Santo Antônio de Jesus";2
"292880 Santo Estêvão";4
"292890 São Desidério";1
"292895 São Domingos";2
"292910 São Felipe";1
"292900 São Félix";1
"292920 São Francisco do Conde";1
"292950 São Sebastião do Passé";2
"292990 Seabra";1
"293010 Senhor do Bonfim";9
"293050 Serrinha";2
"293060 Serrolândia";1
"293070 Simões Filho";12
"293075 Sítio do Mato";2
"293077 Sobradinho";2
"293080 Souto Soares";1
"293110 Tanquinho";2
"293135 Teixeira de Freitas";10
"293170 Terra Nova";1
"293190 Tucano";3
"293220 Ubaitaba";1
"293230 Ubatã";2
"293250 Una";2
"293290 Valença";9
"293320 Vera Cruz";8
"293330 Vitória da Conquista";35
"293360 Xique-Xique";7
"290000 Município ignorado - BA";28
"310020 Abaeté";3
"310040 Acaiaca";1
"310050 Açucena";1
"310070 Água Comprida";1
"310090 Águas Formosas";1
"310110 Aimorés";3
"310150 Além Paraíba";8
"310160 Alfenas";8
"310170 Almenara";1
"310180 Alpercata";1
"310190 Alpinópolis";1
"310200 Alterosa";1
"310220 Alvarenga";1
"310260 Andradas";2
"310290 Antônio Carlos";1
"310300 Antônio Dias";2
"310350 Araguari";49
"310360 Arantina";1
"310400 Araxá";20
"310420 Arcos";3
"310430 Areado";2
"310440 Argirita";1
"310490 Baependi";3
"310500 Baldim";1
"310510 Bambuí";3
"310530 Bandeira do Sul";1
"310540 Barão de Cocais";7
"310550 Barão de Monte Alto";1
"310560 Barbacena";17
"310590 Barroso";3
"310600 Bela Vista de Minas";2
"310620 Belo Horizonte";859
"310670 Betim";85
"310690 Bicas";6
"310710 Boa Esperança";7
"310730 Bocaiúva";1
"310740 Bom Despacho";3
"310750 Bom Jardim de Minas";3
"310770 Bom Jesus do Amparo";1
"310790 Bom Repouso";1
"310830 Borda da Mata";1
"310860 Brasília de Minas";1
"310890 Brasópolis";1
"310900 Brumadinho";6
"310930 Buritis";1
"310940 Buritizeiro";1
"310950 Cabo Verde";1
"310960 Cachoeira da Prata";1
"310970 Cachoeira de Minas";1
"310990 Caetanópolis";1
"311000 Caeté";3
"311050 Camanducaia";3
"311060 Cambuí";1
"311070 Cambuquira";1
"311080 Campanário";3
"311090 Campanha";2
"311100 Campestre";1
"311110 Campina Verde";3
"311120 Campo Belo";4
"311130 Campo do Meio";1
"311150 Campos Altos";5
"311160 Campos Gerais";3
"311250 Capim Branco";1
"311260 Capinópolis";3
"311265 Capitão Andrade";1
"311300 Caraí";1
"311320 Carandaí";3
"311330 Carangola";9
"311340 Caratinga";7
"311350 Carbonita";2
"311360 Careaçu";3
"311370 Carlos Chagas";2
"311400 Carmo da Mata";3
"311410 Carmo de Minas";2
"311420 Carmo do Cajuru";2
"311430 Carmo do Paranaíba";6
"311440 Carmo do Rio Claro";1
"311455 Carneirinho";1
"311460 Carrancas";1
"311480 Carvalhos";1
"311500 Cascalho Rico";1
"311510 Cássia";2
"311530 Cataguases";11
"311550 Caxambu";3
"311570 Central de Minas";2
"311650 Claro dos Poções";1
"311660 Cláudio";1
"311710 Conceição da Aparecida";1
"311730 Conceição das Alagoas";4
"311780 Conceição dos Ouros";1
"311787 Confins";1
"311800 Congonhas";6
"311830 Conselheiro Lafaiete";8
"311840 Conselheiro Pena";1
"311860 Contagem";142
"311910 Corinto";1
"311920 Coroaci";1
"311930 Coromandel";2
"311940 Coronel Fabriciano";12
"311950 Coronel Murta";1
"311960 Coronel Pacheco";2
"311970 Coronel Xavier Chaves";1
"311990 Córrego do Bom Jesus";1
"311995 Córrego Fundo";1
"312010 Couto de Magalhães de Minas";1
"312040 Cristiano Otoni";1
"312050 Cristina";1
"312060 Crucilândia";1
"312080 Cruzília";4
"312090 Curvelo";10
"312120 Delfinópolis";1
"312125 Delta";1
"312160 Diamantina";1
"312200 Divino";1
"312230 Divinópolis";33
"312240 Divisa Nova";1
"312250 Dom Cavati";1
"312320 Dores do Indaiá";2
"312352 Durandé";1
"312360 Elói Mendes";2
"312380 Engenheiro Navarro";1
"312390 Entre Rios de Minas";2
"312410 Esmeraldas";11
"312420 Espera Feliz";1
"312450 Estiva";1
"312470 Estrela do Indaiá";1
"312480 Estrela do Sul";1
"312500 Ewbank da Câmara";1
"312510 Extrema";11
"312570 Felixlândia";1
"312590 Ferros";1
"312595 Fervedouro";1
"312610 Formiga";17
"312700 Fronteira";3
"312710 Frutal";28
"312737 Goiabeira";1
"312740 Gonçalves";1
"312770 Governador Valadares";26
"312800 Guanhães";2
"312820 Guaraciaba";1
"312850 Guarará";1
"312870 Guaxupé";5
"312950 Ibiá";4
"312970 Ibiraci";2
"312980 Ibirité";32
"313010 Igarapé";2
"313070 Indianópolis";1
"313090 Inhapim";1
"313115 Ipaba";3
"313120 Ipanema";1
"313130 Ipatinga";38
"313170 Itabira";18
"313190 Itabirito";7
"313210 Itacarambi";2
"313220 Itaguara";5
"313240 Itajubá";29
"313250 Itamarandiba";1
"313270 Itambacuri";1
"313290 Itamogi";2
"313300 Itamonte";1
"313310 Itanhandu";6
"313330 Itaobim";1
"313340 Itapagipe";1
"313370 Itatiaiuçu";2
"313380 Itaúna";13
"313400 Itinga";1
"313420 Ituiutaba";18
"313440 Iturama";3
"313460 Jaboticatubas";3
"313490 Jacutinga";1
"313500 Jaguaraçu";1
"313510 Janaúba";1
"313520 Januária";1
"313530 Japaraíba";1
"313550 Jequeri";1
"313560 Jequitaí";1
"313600 Joaíma";1
"313620 João Monlevade";10
"313630 João Pinheiro";2
"313640 Joaquim Felício";2
"313665 Juatuba";1
"313670 Juiz de Fora";174
"313695 Juvenília";1
"313710 Lagamar";1
"313720 Lagoa da Prata";7
"313750 Lagoa Formosa";2
"313760 Lagoa Santa";4
"313780 Lambari";1
"313820 Lavras";10
"313840 Leopoldina";12
"313860 Lima Duarte";3
"313870 Luminárias";1
"313880 Luz";5
"313900 Machado";1
"313925 Mamonas";1
"313940 Manhuaçu";11
"313990 Maria da Fé";5
"314000 Mariana";2
"314015 Mário Campos";4
"314020 Maripá de Minas";1
"314030 Marliéria";2
"314050 Martinho Campos";2
"314070 Mateus Leme";1
"317150 Mathias Lobato";1
"314080 Matias Barbosa";1
"314085 Matias Cardoso";1
"314110 Matozinhos";10
"314140 Medina";1
"314150 Mendes Pimentel";1
"314170 Mesquita";1
"314220 Miraí";1
"314270 Montalvânia";1
"314280 Monte Alegre de Minas";2
"314310 Monte Carmelo";6
"314330 Montes Claros";18
"314350 Morada Nova de Minas";1
"314390 Muriaé";11
"314410 Muzambinho";3
"314430 Nanuque";3
"314435 Naque";1
"314440 Natércia";1
"314450 Nazareno";4
"314480 Nova Lima";5
"314500 Nova Ponte";1
"314520 Nova Serrana";3
"313660 Nova União";1
"314530 Novo Cruzeiro";1
"314535 Novo Oriente de Minas";1
"314560 Oliveira";9
"314585 Oratórios";1
"314590 Ouro Branco";3
"314600 Ouro Fino";2
"314610 Ouro Preto";6
"314630 Padre Paraíso";1
"314670 Palma";1
"314690 Papagaios";1
"314710 Pará de Minas";18
"314700 Paracatu";5
"314720 Paraguaçu";1
"314730 Paraisópolis";5
"314740 Paraopeba";4
"314760 Passa Quatro";1
"314770 Passa Tempo";1
"314790 Passos";17
"314800 Patos de Minas";20
"314810 Patrocínio";4
"314830 Paula Cândido";1
"314840 Paulistas";1
"314860 Peçanha";1
"314870 Pedra Azul";2
"314930 Pedro Leopoldo";10
"314990 Perdões";3
"315090 Piranguçu";1
"315120 Pirapora";6
"315140 Pitangui";2
"315150 Piumhi";6
"315160 Planura";2
"315180 Poços de Caldas";27
"315190 Pocrane";2
"315210 Ponte Nova";7
"315220 Porteirinha";1
"315230 Porto Firme";1
"315240 Poté";1
"315250 Pouso Alegre";30
"315280 Prata";1
"315290 Pratápolis";1
"315300 Pratinha";1
"315310 Presidente Bernardes";1
"315360 Prudente de Morais";3
"315390 Raposos";2
"315400 Raul Soares";1
"315410 Recreio";2
"315420 Resende Costa";1
"315440 Ressaquinha";1
"315445 Riachinho";1
"315460 Ribeirão das Neves";95
"315470 Ribeirão Vermelho";1
"315480 Rio Acima";1
"315490 Rio Casca";1
"315520 Rio Espera";1
"315550 Rio Paranaíba";1
"315560 Rio Pardo de Minas";1
"315570 Rio Piracicaba";1
"315580 Rio Pomba";1
"315590 Rio Preto";1
"315600 Rio Vermelho";1
"315630 Rodeiro";2
"315670 Sabará";36
"315680 Sabinópolis";1
"315690 Sacramento";2
"315700 Salinas";1
"315720 Santa Bárbara";4
"315733 Santa Cruz de Minas";2
"315770 Santa Juliana";1
"315780 Santa Luzia";37
"315820 Santa Maria do Suaçuí";1
"315930 Santa Rita de Jacutinga";1
"315960 Santa Rita do Sapucaí";6
