"Município (Res)";"Freqüência"
"354630 Santa Cruz das Palmeiras";1
"354650 Santa Ernestina";1
"354660 Santa Fé do Sul";2
"354750 Santa Rita do Passa Quatro";2
"354780 Santo André";121
"354850 Santos";295
"354870 São Bernardo do Campo";89
"354880 São Caetano do Sul";44
"354890 São Carlos";17
"354910 São João da Boa Vista";2
"354940 São Joaquim da Barra";6
"354970 São José do Rio Pardo";1
"354980 São José do Rio Preto";137
"354990 São José dos Campos";74
"355030 São Paulo";3184
"355040 São Pedro";3
"355060 São Roque";3
"355070 São Sebastião";14
"355080 São Sebastião da Grama";1
"355090 São Simão";2
"355100 São Vicente";111
"355160 Serra Negra";1
"355150 Serrana";2
"355170 Sertãozinho";9
"355210 Socorro";2
"355220 Sorocaba";125
"355240 Sumaré";24
"355250 Suzano";10
"355280 Taboão da Serra";33
"355330 Tambaú";2
"355350 Tapiraí";1
"355370 Taquaritinga";10
"355380 Taquarituba";1
"355400 Tatuí";13
"355410 Taubaté";59
"355440 Terra Roxa";2
"355450 Tietê";3
"355480 Tremembé";3
"355500 Tupã";5
"355510 Tupi Paulista";3
"355540 Ubatuba";12
"355590 Uru";1
"355600 Urupês";1
"355620 Valinhos";2
"355630 Valparaíso";1
"355645 Vargem Grande Paulista";1
"355650 Várzea Paulista";4
"355660 Vera Cruz";1
"355670 Vinhedo";4
"355700 Votorantim";4
"355710 Votuporanga";17
"410040 Almirante Tamandaré";1
"410140 Apucarana";4
"410150 Arapongas";1
"410180 Araucária";2
"410240 Bandeirantes";2
"410370 Cambé";1
"410420 Campo Largo";1
"410430 Campo Mourão";2
"410480 Cascavel";3
"410490 Castro";1
"410580 Colombo";4
"410640 Cornélio Procópio";1
"410660 Cruzeiro do Oeste";1
"410690 Curitiba";133
"410720 Dois Vizinhos";1
"410775 Figueira";1
"410800 Florestópolis";1
"410830 Foz do Iguaçu";14
"410840 Francisco Beltrão";2
"410940 Guarapuava";1
"410980 Ibiporã";4
"411150 Ivaiporã";2
"411180 Jacarezinho";3
"411190 Jaguapitã";1
"411200 Jaguariaíva";1
"411275 Jesuítas";1
"411280 Joaquim Távora";2
"411350 Loanda";1
"411370 Londrina";37
"411440 Mangueirinha";1
"411520 Maringá";10
"411570 Matinhos";1
"411710 Nova Londrina";1
"411820 Paranaguá";16
"411840 Paranavaí";5
"411915 Pinhais";1
"411950 Piraquara";1
"411990 Ponta Grossa";11
"412000 Porecatu";1
"412070 Quatiguá";1
"412140 Realeza";1
"412240 Rolândia";1
"412270 Sabáudia";1
"412405 Santa Terezinha de Itaipu";1
"412550 São José dos Pinhais";7
"412660 Siqueira Campos";1
"412710 Telêmaco Borba";3
"412730 Terra Rica";1
"412810 Umuarama";2
"412820 União da Vitória";2
"412840 Uraí";1
"420130 Araquari";1
"420140 Araranguá";2
"420200 Balneário Camboriú";16
"420230 Biguaçu";5
"420240 Blumenau";18
"420290 Brusque";8
"420320 Camboriú";2
"420380 Canoinhas";1
"420420 Chapecó";1
"420450 Corupá";1
"420460 Criciúma";19
"420540 Florianópolis";76
"420590 Gaspar";2
"420670 Herval d'Oeste";1
"420720 Imaruí";1
"420730 Imbituba";2
"420750 Indaial";1
"420820 Itajaí";79
"420880 Jaguaruna";1
"420890 Jaraguá do Sul";2
"420910 Joinville";21
"420930 Lages";3
"420940 Laguna";2
"420990 Lontras";1
"421010 Mafra";1
"421130 Navegantes";5
"421190 Palhoça";2
"421250 Penha";1
"421280 Piçarras";1
"421480 Rio do Sul";3
"421570 Santo Amaro da Imperatriz";1
"421580 São Bento do Sul";3
"421630 São João Batista";1
"421660 São José";14
"421680 São José do Cerrito";1
"421780 Taió";1
"421800 Tijucas";1
"421840 Treze de Maio";1
"421870 Tubarão";3
"421900 Urussanga";1
"430040 Alegrete";1
"430060 Alvorada";10
"430100 Arroio do Meio";1
"430130 Arroio Grande";2
"430160 Bagé";1
"430240 Bom Retiro do Sul";1
"430270 Butiá";1
"430280 Caçapava do Sul";1
"430300 Cachoeira do Sul";4
"430310 Cachoeirinha";8
"430350 Camaquã";1
"430390 Campo Bom";1
"430460 Canoas";15
"430463 Capão da Canoa";1
"430468 Capela de Santana";1
"430470 Carazinho";1
"430510 Caxias do Sul";13
"430590 Coronel Bicaco";1
"430610 Cruz Alta";5
"430660 Dom Pedrito";2
"430676 Eldorado do Sul";1
"430680 Encantado";1
"430760 Estância Velha";1
"430770 Esteio";10
"430780 Estrela";1
"430820 Flores da Cunha";1
"430860 Garibaldi";1
"430920 Gravataí";17
"430930 Guaíba";9
"430940 Guaporé";3
"431120 Júlio de Castilhos";1
"431140 Lajeado";1
"431210 Mata";2
"431240 Montenegro";1
"431340 Novo Hamburgo";4
"431350 Osório";1
"431365 Palmares do Sul";2
"431370 Palmeira das Missões";1
"431410 Passo Fundo";17
"431430 Pejuçara";2
"431440 Pelotas";21
"431450 Pinheiro Machado";2
"431480 Portão";1
"431490 Porto Alegre";387
"431560 Rio Grande";18
"431570 Rio Pardo";1
"431600 Rolante";1
"431610 Ronda Alta";1
"431645 Salto do Jacuí";1
"431690 Santa Maria";9
"431710 Santana do Livramento";1
"431740 Santiago";2
"431750 Santo Ângelo";3
"431800 São Borja";3
"431830 São Gabriel";1
"431870 São Leopoldo";3
"431890 São Luiz Gonzaga";1
"431940 São Pedro do Sul";1
"432000 Sapucaia do Sul";2
"432080 Soledade";2
"432110 Tapes";1
"432120 Taquara";5
"432150 Torres";2
"432240 Uruguaiana";9
"432250 Vacaria";3
"432300 Viamão";7
"432320 Victor Graeff";1
"432380 Xangri-lá";1
"500270 Campo Grande";65
"500320 Corumbá";15
"500370 Dourados";2
"500470 Ivinhema";1
"500540 Maracaju";1
"500630 Paranaíba";1
"500660 Ponta Porã";2
"500690 Porto Murtinho";1
"500710 Ribas do Rio Pardo";1
"500720 Rio Brilhante";2
"500830 Três Lagoas";2
"510340 Cuiabá";60
"510650 Poconé";1
"510760 Rondonópolis";2
"510770 Rosário Oeste";1
"510790 Sinop";3
"520110 Anápolis";3
"520140 Aparecida de Goiânia";5
"520450 Caldas Novas";1
"520490 Campos Belos";2
"520510 Catalão";1
"520780 Firminópolis";1
"520800 Formosa";2
"520870 Goiânia";99
"521150 Itumbiara";2
"521250 Luziânia";13
"521310 Mineiros";1
"521380 Morrinhos";3
"521760 Planaltina";2
"521800 Porangatu";1
"521880 Rio Verde";3
"521925 Santa Fé de Goiás";1
"530010 Brasília";203
