"Município (Res)";"Freqüência"
"240250 Carnaubais";1
"240260 Ceará-Mirim";4
"240310 Currais Novos";1
"240360 Extremoz";1
"240400 Frutuoso Gomes";2
"240420 Goianinha";1
"240430 Governador Dix-Sept Rosado";2
"240440 Grossos";1
"240450 Guamaré";2
"240485 Itajá";3
"240510 Jandaíra";4
"240560 Jardim de Piranhas";1
"240610 Jucurutu";1
"240630 Lagoa de Pedras";1
"240660 Lagoa Salgada";1
"240680 Lajes Pintadas";1
"240710 Macaíba";5
"240720 Macau";2
"240730 Marcelino Vieira";1
"240780 Monte Alegre";2
"240800 Mossoró";19
"240810 Natal";113
"240830 Nova Cruz";3
"240860 Paraná";1
"240890 Parelhas";1
"240325 Parnamirim";11
"240910 Passa e Fica";1
"240980 Pedro Velho";1
"240990 Pendências";2
"241020 Portalegre";1
"241030 Presidente Juscelino";2
"240895 Rio do Fogo";1
"241120 Santa Cruz";3
"241200 São Gonçalo do Amarante";10
"241220 São José de Mipibu";1
"241230 São José do Campestre";1
"241250 São Miguel";1
"241270 São Pedro";1
"241280 São Rafael";1
"241335 Serra do Mel";1
"241390 Taipu";1
"241400 Tangará";1
"241440 Touros";2
"241480 Vera Cruz";1
"250030 Alagoa Grande";2
"250110 Areia";1
"250120 Areial";1
"250180 Bayeux";10
"250190 Belém";1
"250200 Belém do Brejo do Cruz";1
"250300 Caaporã";1
"250320 Cabedelo";9
"250400 Campina Grande";22
"251640 Campo de Santana";1
"250430 Catolé do Rocha";1
"250435 Caturité";1
"250440 Conceição";1
"250460 Conde";1
"250490 Cruz do Espírito Santo";1
"250520 Cuitegi";1
"250600 Esperança";1
"250610 Fagundes";1
"250630 Guarabira";4
"250640 Gurinhém";1
"250690 Itabaiana";1
"250710 Itapororoca";1
"250750 João Pessoa";65
"250770 Juazeirinho";1
"250790 Juripiranga";1
"250850 Livramento";1
"250860 Lucena";2
"250890 Mamanguape";2
"250910 Mari";3
"251080 Patos";9
"251120 Pedras de Fogo";3
"251150 Pilar";1
"251190 Pitimbu";1
"251210 Pombal";1
"251240 Puxinanã";1
"251250 Queimadas";3
"251270 Remígio";1
"251290 Rio Tinto";1
"251370 Santa Rita";18
"251385 Santo André";1
"251530 Sapé";1
"251610 Soledade";1
"251620 Sousa";2
"251630 Sumé";2
"260005 Abreu e Lima";14
"260030 Agrestina";4
"260040 Água Preta";2
"260050 Águas Belas";2
"260070 Aliança";2
"260080 Altinho";1
"260100 Angelim";3
"260120 Arcoverde";2
"260140 Barreiros";1
"260150 Belém de Maria";1
"260160 Belém de São Francisco";1
"260170 Belo Jardim";2
"260190 Bezerros";3
"260200 Bodocó";1
"260240 Brejão";3
"260260 Brejo da Madre de Deus";1
"260290 Cabo de Santo Agostinho";21
"260345 Camaragibe";18
"260370 Canhotinho";2
"260400 Carpina";4
"260410 Caruaru";38
"260450 Chã Grande";3
"260460 Condado";1
"260480 Cortês";1
"260520 Escada";7
"260545 Fernando de Noronha";1
"260560 Flores";1
"260590 Gameleira";1
"260600 Garanhuns";10
"260620 Goiana";3
"260640 Gravatá";6
"260650 Iati";2
"260660 Ibimirim";1
"260680 Igarassu";7
"260760 Ilha de Itamaracá";2
"260720 Ipojuca";12
"260750 Itaíba";1
"260765 Itambé";1
"260775 Itapissuma";1
"260790 Jaboatão dos Guararapes";66
"260795 Jaqueira";1
"260830 Jupi";1
"260850 Lagoa do Itaenga";1
"260890 Limoeiro";1
"260920 Maraial";1
"260930 Mirandiba";2
"260940 Moreno";3
"260950 Nazaré da Mata";1
"260960 Olinda";53
"261000 Palmares";6
"261030 Paranatama";1
"261050 Passira";1
"261060 Paudalho";1
"261070 Paulista";29
"261080 Pedra";1
"261110 Petrolina";28
"261130 Pombos";1
"261140 Primavera";2
"261160 Recife";228
"261180 Ribeirão";4
"261190 Rio Formoso";3
"261220 Salgueiro";2
"261230 Saloá";1
"261240 Sanharó";1
"261250 Santa Cruz do Capibaribe";2
"261270 Santa Maria do Cambucá";1
"261300 São Bento do Una";2
"261310 São Caitano";1
"261330 São Joaquim do Monte";1
"261340 São José da Coroa Grande";3
"261350 São José do Belmonte";1
"261370 São Lourenço da Mata";10
"261390 Serra Talhada";3
"261410 Sertânia";2
"261420 Sirinhaém";4
"261450 Surubim";2
"261500 Taquaritinga do Norte";1
"261530 Timbaúba";3
"261560 Trindade";2
"261590 Tuparetama";1
"261600 Venturosa";1
"261630 Vicência";1
"261640 Vitória de Santo Antão";11
"261650 Xexéu";1
"270020 Anadia";1
"270030 Arapiraca";16
"270040 Atalaia";1
"270050 Barra de Santo Antônio";1
"270060 Barra de São Miguel";1
"270130 Cajueiro";1
"270140 Campo Alegre";2
"270160 Canapi";1
"270190 Chã Preta";1
"270200 Coité do Nóia";3
"270230 Coruripe";1
"270240 Delmiro Gouveia";2
"270280 Flexeiras";1
"270290 Girau do Ponciano";2
"270380 Joaquim Gomes";1
"270400 Junqueiro";1
"270410 Lagoa da Canoa";1
"270430 Maceió";98
"270440 Major Isidoro";1
"270450 Maragogi";3
"270470 Marechal Deodoro";2
"270510 Matriz de Camaragibe";4
"270520 Messias";2
"270550 Murici";2
"270610 Ouro Branco";1
"270630 Palmeira dos Índios";3
"270644 Paripueira";3
"270650 Passo de Camaragibe";1
"270670 Penedo";1
"270690 Pilar";3
"270710 Piranhas";2
"270730 Porto Calvo";3
"270770 Rio Largo";3
"270800 Santana do Ipanema";3
"270830 São José da Laje";1
"270850 São Luís do Quitunde";5
"270860 São Miguel dos Campos";6
"270870 São Miguel dos Milagres";1
"270880 São Sebastião";1
"270890 Satuba";3
"270915 Teotônio Vilela";2
"270930 União dos Palmares";6
"280030 Aracaju";75
"280050 Areia Branca";1
"280060 Barra dos Coqueiros";4
"280100 Campo do Brito";2
"280120 Canindé de São Francisco";2
"280130 Capela";1
"280150 Carmópolis";1
"280160 Cedro de São João";2
"280210 Estância";4
"280250 General Maynard";1
"280270 Ilha das Flores";1
"280280 Indiaroba";1
"280290 Itabaiana";4
"280300 Itabaianinha";1
"280320 Itaporanga d'Ajuda";3
"280360 Laranjeiras";3
"280380 Malhada dos Bois";1
"280420 Monte Alegre de Sergipe";1
"280440 Neópolis";2
"280450 Nossa Senhora da Glória";1
"280480 Nossa Senhora do Socorro";21
"280530 Pirambu";3
"280570 Propriá";3
"280590 Riachuelo";1
"280620 Salgado";1
"280670 São Cristóvão";11
"280690 São Francisco";2
"280740 Tobias Barreto";1
"280760 Umbaúba";3
"290010 Abaíra";1
"290035 Adustina";3
"290070 Alagoinhas";5
"290100 Amargosa";1
"290180 Antônio Gonçalves";1
"290210 Araci";1
"290230 Aratuípe";1
"290240 Aurelino Leal";1
"290250 Baianópolis";1
"290260 Baixa Grande";1
"290270 Barra";1
"290290 Barra do Choça";1
"290300 Barra do Mendes";1
"290320 Barreiras";8
"290340 Belmonte";2
"290390 Bom Jesus da Lapa";1
"290460 Brumado";3
"290470 Buerarema";2
"290480 Caatiba";1
"290485 Cabaceiras do Paraguaçu";1
"290490 Cachoeira";1
"290540 Cairu";1
"290560 Camacan";2
"290570 Camaçari";21
"290600 Campo Formoso";1
"290620 Canarana";1
"290630 Canavieiras";3
"290650 Candeias";2
"290687 Capim Grosso";2
"290730 Castro Alves";3
"290820 Conceição da Feira";1
"290840 Conceição do Coité";2
"290850 Conceição do Jacuípe";1
"290890 Coração de Maria";1
"290980 Cruz das Almas";3
"291005 Dias d'Ávila";9
"291020 Dom Macedo Costa";1
"291050 Entre Rios";1
"291072 Eunápolis";13
"291080 Feira de Santana";41
"291110 Formosa do Rio Preto";3
"291160 Governador Mangabeira";2
"291170 Guanambi";2
"291210 Ibicaraí";1
"291230 Ibicuí";2
"291250 Ibipitanga";1
"291270 Ibirapitanga";1
"291280 Ibirapuã";1
"291290 Ibirataia";2
"291310 Ibititá";1
"291320 Ibotirama";2
"291345 Igrapiúna";1
"291360 Ilhéus";19
"291390 Ipiaú";3
"291440 Iraquara";1
"291450 Irará";1
"291460 Irecê";3
"291465 Itabela";3
"291470 Itaberaba";1
"291480 Itabuna";14
"291550 Itajuípe";1
"291560 Itamaraju";7
"291580 Itambé";2
"291600 Itanhém";3
"291610 Itaparica";3
"291630 Itapebi";2
"291640 Itapetinga";3
"291650 Itapicuru";1
"291780 Jaguaripe";1
"291800 Jequié";14
"291820 Jiquiriçá";1
"291835 João Dourado";1
"291840 Juazeiro";17
"291900 Lajedinho";1
"291915 Lapão";1
"291920 Lauro de Freitas";19
"291955 Luís Eduardo Magalhães";5
"291970 Macarani";1
"291992 Madre de Deus";1
"292045 Mansidão";1
"292050 Maracás";4
"292090 Mascote";1
"292100 Mata de São João";4
"292110 Medeiros Neto";1
"292120 Miguel Calmon";2
"292130 Milagres";1
"292150 Monte Santo";2
"292200 Mucuri";4
"292230 Muritiba";2
"292240 Mutuípe";2
"292250 Nazaré";3
"292275 Nova Ibiá";1
"292300 Nova Viçosa";1
"292310 Olindina";1
"292320 Oliveira dos Brejinhos";1
"292350 Palmeiras";1
"292370 Paratinga";1
"292380 Paripiranga";1
"292390 Pau Brasil";1
"292400 Paulo Afonso";8
"292460 Pindobaçu";1
"292500 Planalto";1
"292510 Poções";2
"292520 Pojuca";1
"292530 Porto Seguro";17
"292550 Prado";3
"292595 Rafael Jambeiro";2
"292620 Riachão das Neves";1
"292630 Riachão do Jacuípe";1
"292660 Ribeira do Pombal";1
"292700 Rio Real";3
"292740 Salvador";311
"292770 Santa Cruz Cabrália";1
"292805 Santa Luzia";1
"292800 Santaluz";3
"292820 Santana";1
"292860 Santo Amaro";1
"292870 Santo Antônio de Jesus";1
"292895 São Domingos";1
"292900 São Félix";1
"292905 São Félix do Coribe";1
"292930 São Gonçalo dos Campos";1
"292990 Seabra";1
"293010 Senhor do Bonfim";6
"293015 Serra do Ramalho";1
"293040 Serra Preta";3
"293050 Serrinha";4
"293070 Simões Filho";2
"293075 Sítio do Mato";1
"293100 Tanhaçu";1
"293135 Teixeira de Freitas";19
"293150 Teofilândia";1
"293210 Ubaíra";1
"293250 Una";2
"293290 Valença";8
"293320 Vera Cruz";2
"293330 Vitória da Conquista";12
"293345 Wanderley";1
"310020 Abaeté";3
"310090 Águas Formosas";3
"310140 Albertina";1
"310150 Além Paraíba";1
"310160 Alfenas";8
"310163 Alfredo Vasconcelos";1
"310170 Almenara";2
"310250 Amparo do Serra";1
"310260 Andradas";2
"310300 Antônio Dias";1
"310340 Araçuaí";2
"310350 Araguari";7
"310400 Araxá";8
"310410 Arceburgo";2
"310440 Argirita";1
"310560 Barbacena";5
"310590 Barroso";1
"310600 Bela Vista de Minas";1
"310620 Belo Horizonte";258
"310670 Betim";28
"310690 Bicas";1
"310710 Boa Esperança";2
"310730 Bocaiúva";3
"310830 Borda da Mata";1
"310880 Braúnas";1
"310940 Buritizeiro";2
"310990 Caetanópolis";1
"311000 Caeté";3
"311060 Cambuí";1
"311070 Cambuquira";1
"311110 Campina Verde";1
"311120 Campo Belo";1
"311140 Campo Florido";2
"311160 Campos Gerais";1
"311200 Candeias";1
"311230 Capelinha";2
"311250 Capim Branco";1
"311310 Caranaíba";1
"311330 Carangola";4
"311340 Caratinga";1
"311430 Carmo do Paranaíba";1
"311480 Carvalhos";1
"311510 Cássia";2
"311530 Cataguases";2
"311540 Catas Altas da Noruega";1
"311550 Caxambu";1
"311730 Conceição das Alagoas";2
"311750 Conceição do Mato Dentro";1
"311760 Conceição do Pará";2
"311770 Conceição do Rio Verde";1
"311787 Confins";1
"311800 Congonhas";2
"311820 Conquista";1
"311830 Conselheiro Lafaiete";9
"311860 Contagem";36
"311910 Corinto";2
"311930 Coromandel";1
"311940 Coronel Fabriciano";9
"312090 Curvelo";7
"312100 Datas";1
"312160 Diamantina";1
"312220 Divinolândia de Minas";1
"312230 Divinópolis";15
"312247 Dom Bosco";1
"312400 Ervália";1
"312410 Esmeraldas";7
"312420 Espera Feliz";1
"312450 Estiva";1
"312490 Eugenópolis";1
"312570 Felixlândia";1
"312580 Fernandes Tourinho";1
"312610 Formiga";3
"312640 Fortuna de Minas";1
"312700 Fronteira";1
"312705 Fronteira dos Vales";1
"312710 Frutal";9
"312720 Funilândia";1
"312730 Galiléia";1
"312770 Governador Valadares";18
"312870 Guaxupé";5
"312880 Guidoval";1
"312900 Guiricema";2
"312950 Ibiá";1
"312980 Ibirité";9
"313010 Igarapé";6
"313055 Imbé de Minas";2
"313090 Inhapim";1
"313130 Ipatinga";13
"313150 Ipuiúna";1
"313160 Iraí de Minas";1
"313170 Itabira";3
"313190 Itabirito";3
"313240 Itajubá";2
"313250 Itamarandiba";3
"313300 Itamonte";2
"313330 Itaobim";1
"313340 Itapagipe";2
"313370 Itatiaiuçu";1
"313375 Itaú de Minas";3
"313380 Itaúna";7
"313420 Ituiutaba";9
"313440 Iturama";3
"313470 Jacinto";1
"313505 Jaíba";1
"313510 Janaúba";2
"313545 Jenipapo de Minas";1
"313550 Jequeri";1
"313620 João Monlevade";4
"313630 João Pinheiro";3
"313665 Juatuba";2
"313670 Juiz de Fora";56
"313690 Juruaia";1
"313760 Lagoa Santa";3
"313780 Lambari";2
"313820 Lavras";4
"313840 Leopoldina";2
"313860 Lima Duarte";1
"313867 Luisburgo";1
"313880 Luz";3
"313890 Machacalis";1
"313900 Machado";1
"313940 Manhuaçu";8
"313980 Mar de Espanha";1
"314000 Mariana";3
"314010 Marilac";1
"314080 Matias Barbosa";1
"314140 Medina";2
"314220 Miraí";1
"314280 Monte Alegre de Minas";1
"314310 Monte Carmelo";3
"314330 Montes Claros";15
"314390 Muriaé";9
"314400 Mutum";1
"314410 Muzambinho";1
"314430 Nanuque";1
"314437 Natalândia";1
"314460 Nepomuceno";1
"314480 Nova Lima";7
"314520 Nova Serrana";3
"314530 Novo Cruzeiro";1
"314560 Oliveira";8
"314587 Orizânia";2
"314590 Ouro Branco";3
"314610 Ouro Preto";3
"314630 Padre Paraíso";2
"314710 Pará de Minas";4
"314700 Paracatu";2
"314740 Paraopeba";2
"314760 Passa Quatro";1
"314790 Passos";2
"314800 Patos de Minas";7
"314810 Patrocínio";1
"314870 Pedra Azul";1
"314920 Pedrinópolis";1
"314930 Pedro Leopoldo";5
"315080 Piranga";1
"315100 Piranguinho";1
"315110 Pirapetinga";1
"315120 Pirapora";3
"315160 Planura";1
"315180 Poços de Caldas";6
"315200 Pompéu";1
"315210 Ponte Nova";3
"315217 Ponto dos Volantes";1
"315250 Pouso Alegre";8
"315260 Pouso Alto";1
"315280 Prata";3
"315390 Raposos";1
"315410 Recreio";1
"315430 Resplendor";1
"315460 Ribeirão das Neves";19
"315490 Rio Casca";1
"315510 Rio do Prado";1
"315540 Rio Novo";3
"315640 Romaria";1
"315670 Sabará";12
"315690 Sacramento";2
"315780 Santa Luzia";16
"315820 Santa Maria do Suaçuí";1
"315980 Santa Vitória";2
"315895 Santana do Paraíso";1
"316040 Santo Antônio do Monte";1
"316070 Santos Dumont";2
"316200 São Gonçalo do Sapucaí";1
"316210 São Gotardo";4
"316225 São João da Lagoa";1
"316250 São João del Rei";4
"316290 São João Nepomuceno";1
"316292 São Joaquim de Bicas";1
"316295 São José da Lapa";2
"316370 São Lourenço";4
"316470 São Sebastião do Paraíso";8
"316510 São Tomás de Aquino";1
"316553 Sarzedo";3
"316630 Sericita";1
"316690 Serrania";1
"316695 Serranópolis de Minas";1
"316720 Sete Lagoas";13
"316860 Teófilo Otoni";12
"316870 Timóteo";4
"316920 Tombos";2
"316930 Três Corações";4
"316935 Três Marias";1
"316940 Três Pontas";2
"316960 Tupaciguara";2
"316990 Ubá";4
"317000 Ubaí";1
"317010 Uberaba";29
"317020 Uberlândia";93
"317040 Unaí";2
"317070 Varginha";4
"317090 Varzelândia";1
"317100 Vazante";1
"317120 Vespasiano";9
"317130 Viçosa";5
"317160 Virgem da Lapa";1
"317190 Virgolândia";1
"320016 Água Doce do Norte";1
"320013 Águia Branca";1
"320020 Alegre";3
"320030 Alfredo Chaves";2
"320035 Alto Rio Novo";2
