"Município (Res)";"Freqüência"
"150180 Breves";4
"150190 Bujaru";10
"150200 Cachoeira do Arari";1
"150195 Cachoeira do Piriá";6
"150210 Cametá";3
"150215 Canaã dos Carajás";17
"150220 Capanema";9
"150230 Capitão Poço";2
"150240 Castanhal";51
"150260 Colares";3
"150270 Conceição do Araguaia";9
"150275 Concórdia do Pará";3
"150276 Cumaru do Norte";2
"150277 Curionópolis";6
"150280 Curralinho";1
"150285 Curuá";1
"150290 Curuçá";5
"150293 Dom Eliseu";15
"150295 Eldorado dos Carajás";7
"150304 Floresta do Araguaia";6
"150307 Garrafão do Norte";3
"150309 Goianésia do Pará";6
"150310 Gurupá";9
"150320 Igarapé-Açu";9
"150330 Igarapé-Miri";4
"150340 Inhangapi";2
"150345 Ipixuna do Pará";7
"150350 Irituia";3
"150360 Itaituba";42
"150370 Itupiranga";4
"150375 Jacareacanga";2
"150380 Jacundá";9
"150390 Juruti";1
"150400 Limoeiro do Ajuru";1
"150405 Mãe do Rio";13
"150410 Magalhães Barata";3
"150420 Marabá";73
"150430 Maracanã";3
"150440 Marapanim";2
"150442 Marituba";40
"150445 Medicilândia";1
"150460 Mocajuba";2
"150470 Moju";6
"150490 Muaná";6
"150497 Nova Ipixuna";2
"150500 Nova Timboteua";2
"150503 Novo Progresso";10
"150506 Novo Repartimento";5
"150510 Óbidos";9
"150530 Oriximiná";11
"150540 Ourém";1
"150543 Ourilândia do Norte";4
"150548 Pacajá";7
"150550 Paragominas";31
"150553 Parauapebas";79
"150555 Pau D'Arco";1
"150560 Peixe-Boi";2
"150563 Piçarra";1
"150570 Ponta de Pedras";1
"150600 Prainha";3
"150610 Primavera";6
"150611 Quatipuru";4
"150613 Redenção";19
"150616 Rio Maria";4
"150618 Rondon do Pará";4
"150619 Rurópolis";2
"150620 Salinópolis";8
"150630 Salvaterra";5
"150635 Santa Bárbara do Pará";4
"150650 Santa Isabel do Pará";11
"150658 Santa Maria das Barreiras";1
"150660 Santa Maria do Pará";6
"150670 Santana do Araguaia";6
"150680 Santarém";94
"150690 Santarém Novo";1
"150700 Santo Antônio do Tauá";3
"150710 São Caetano de Odivelas";3
"150715 São Domingos do Araguaia";3
"150720 São Domingos do Capim";2
"150730 São Félix do Xingu";14
"150740 São Francisco do Pará";3
"150745 São Geraldo do Araguaia";6
"150747 São João de Pirabas";5
"150750 São João do Araguaia";1
"150760 São Miguel do Guamá";16
"150775 Sapucaia";1
"150780 Senador José Porfírio";1
"150790 Soure";6
"150795 Tailândia";26
"150796 Terra Alta";1
"150800 Tomé-Açu";11
"150803 Tracuateua";5
"150808 Tucumã";8
"150810 Tucuruí";48
"150812 Ulianópolis";8
"150815 Uruará";2
"150820 Vigia";17
"150830 Viseu";5
"150840 Xinguara";9
"160020 Calçoene";3
"160021 Cutias";1
"160025 Itaubal";1
"160027 Laranjal do Jari";14
"160030 Macapá";125
"160050 Oiapoque";8
"160053 Porto Grande";3
"160060 Santana";22
"160005 Serra do Navio";3
"160070 Tartarugalzinho";1
"160080 Vitória do Jari";7
"170030 Aguiarnópolis";2
"170070 Alvorada";3
"170100 Ananás";1
"170110 Aparecida do Rio Negro";1
"170200 Araguaçu";2
"170210 Araguaína";41
"170215 Araguanã";1
"170220 Araguatins";3
"170240 Arraias";1
"170255 Augustinópolis";3
"170290 Axixá do Tocantins";2
"170300 Babaçulândia";1
"170310 Barrolândia";1
"170389 Carrasco Bonito";1
"170550 Colinas do Tocantins";5
"170600 Couto de Magalhães";2
"170610 Cristalândia";1
"170650 Darcinópolis";1
"170700 Dianópolis";2
"170765 Figueirópolis";3
"170770 Filadélfia";2
"170900 Goiatins";1
"170930 Guaraí";3
"170950 Gurupi";15
"171190 Lagoa da Confusão";2
"171250 Marianópolis do Tocantins";1
"171320 Miracema do Tocantins";2
"171370 Monte Santo do Tocantins";1
"171430 Nazaré";1
"171488 Nova Olinda";4
"171500 Nova Rosalândia";1
"172100 Palmas";69
"171570 Palmeirante";1
"171575 Palmeirópolis";2
"171610 Paraíso do Tocantins";4
"171650 Pedro Afonso";2
"171720 Piraquê";2
"171820 Porto Nacional";2
"171845 Pugmil";1
"171880 Sampaio";1
"171890 Santa Rosa do Tocantins";1
"171900 Santa Tereza do Tocantins";1
"172000 Santa Terezinha do Tocantins";2
"172010 São Bento do Tocantins";1
"172020 São Miguel do Tocantins";1
"172030 São Sebastião do Tocantins";1
"172080 Sítio Novo do Tocantins";1
"172090 Taguatinga";1
"172097 Talismã";3
"172110 Tocantínia";2
"172120 Tocantinópolis";6
"172208 Wanderlândia";2
"172210 Xambioá";3
"210005 Açailândia";17
"210015 Água Doce do Maranhão";1
"210020 Alcântara";1
"210030 Aldeias Altas";2
"210043 Alto Alegre do Maranhão";6
"210070 Anajatuba";1
"210080 Anapurus";1
"210083 Apicum-Açu";5
"210087 Araguanã";2
"210090 Araioses";2
"210095 Arame";3
"210100 Arari";5
"210110 Axixá";1
"210120 Bacabal";44
"210125 Bacabeira";3
"210130 Bacuri";5
"210140 Balsas";19
"210160 Barra do Corda";13
"210170 Barreirinhas";13
"210177 Bela Vista do Maranhão";2
"210173 Belágua";1
"210190 Bequimão";4
"210193 Bernardo do Mearim";1
"210197 Boa Vista do Gurupi";1
"210200 Bom Jardim";2
"210203 Bom Jesus das Selvas";4
"210210 Brejo";1
"210220 Buriti";1
"210230 Buriti Bravo";2
"210232 Buriticupu";12
"210255 Campestre do Maranhão";4
"210270 Cantanhede";4
"210275 Capinzal do Norte";1
"210280 Carolina";1
"210290 Carutapera";4
"210300 Caxias";25
"210312 Central do Maranhão";2
"210315 Centro do Guilherme";1
"210317 Centro Novo do Maranhão";1
"210320 Chapadinha";5
"210325 Cidelândia";1
"210330 Codó";34
"210340 Coelho Neto";10
"210350 Colinas";15
"210355 Conceição do Lago-Açu";2
"210360 Coroatá";11
"210370 Cururupu";5
"210375 Davinópolis";3
"210380 Dom Pedro";2
"210390 Duque Bacelar";2
"210400 Esperantinópolis";2
"210405 Estreito";11
"210409 Formosa da Serra Negra";2
"210430 Godofredo Viana";4
"210440 Gonçalves Dias";1
"210450 Governador Archer";1
"210455 Governador Edison Lobão";3
"210460 Governador Eugênio Barros";1
"210465 Governador Newton Bello";1
"210467 Governador Nunes Freire";3
"210480 Grajaú";4
"210490 Guimarães";2
"210500 Humberto de Campos";2
"210510 Icatu";2
"210515 Igarapé do Meio";1
"210530 Imperatriz";82
"210535 Itaipava do Grajaú";1
"210540 Itapecuru Mirim";11
"210542 Itinga do Maranhão";9
"210545 Jatobá";1
"210547 Jenipapo dos Vieiras";1
"210550 João Lisboa";4
"210560 Joselândia";1
"210565 Junco do Maranhão";2
"210570 Lago da Pedra";13
"210580 Lago do Junco";3
"210590 Lago Verde";2
"210592 Lagoa do Mato";1
"210596 Lagoa Grande do Maranhão";1
"210600 Lima Campos";1
"210630 Magalhães de Almeida";1
"210632 Maracaçumé";5
"210637 Maranhãozinho";2
"210640 Mata Roma";1
"210660 Matões";2
"210663 Matões do Norte";3
"210670 Mirador";1
"210675 Miranda do Norte";2
"210680 Mirinzal";1
"210710 Morros";6
"210740 Olho d'Água das Cunhãs";3
"210745 Olinda Nova do Maranhão";3
"210750 Paço do Lumiar";42
"210760 Palmeirândia";1
"210770 Paraibano";4
"210780 Parnarama";2
"210800 Pastos Bons";1
"210805 Paulino Neves";2
"210810 Paulo Ramos";1
"210820 Pedreiras";13
"210825 Pedro do Rosário";1
"210830 Penalva";6
"210845 Peritoró";5
"210850 Pindaré-Mirim";2
"210860 Pinheiro";14
"210870 Pio XII";6
"210880 Pirapemas";7
"210890 Poção de Pedras";4
"210900 Porto Franco";8
"210910 Presidente Dutra";4
"210923 Presidente Médici";2
"210927 Presidente Sarney";3
"210945 Raposa";18
"210960 Rosário";2
"210975 Santa Filomena do Maranhão";1
"210980 Santa Helena";10
"210990 Santa Inês";13
"211000 Santa Luzia";7
"211003 Santa Luzia do Paruá";3
"211010 Santa Quitéria do Maranhão";1
"211020 Santa Rita";6
"211027 Santo Amaro do Maranhão";1
"211030 Santo Antônio dos Lopes";2
"211050 São Bento";2
"211060 São Bernardo";2
"211070 São Domingos do Maranhão";2
"211085 São Francisco do Brejão";2
"211100 São João Batista";1
"211102 São João do Carú";2
"211120 São José de Ribamar";47
"211125 São José dos Basílios";1
"211130 São Luís";477
"211140 São Luís Gonzaga do Maranhão";3
"211150 São Mateus do Maranhão";17
"211153 São Pedro da Água Branca";4
"211170 São Vicente Ferrer";1
"211172 Satubinha";1
"211174 Senador Alexandre Costa";4
"211210 Timbiras";2
"211220 Timon";34
"211223 Trizidela do Vale";7
"211227 Tufilândia";2
"211230 Tuntum";1
"211240 Turiaçu";3
"211245 Turilândia";2
"211250 Tutóia";1
"211260 Urbano Santos";7
"211270 Vargem Grande";2
"211280 Viana";10
"211285 Vila Nova dos Martírios";4
"211290 Vitória do Mearim";2
"211300 Vitorino Freire";2
"211400 Zé Doca";6
"220010 Agricolândia";1
"220027 Alegrete do Piauí";1
"220030 Alto Longá";1
"220040 Altos";5
"220045 Alvorada do Gurguéia";1
"220050 Amarante";5
"220100 Arraial";1
"220120 Barras";6
"220140 Barro Duro";1
"220180 Bocaina";2
"220190 Bom Jesus";1
"220200 Buriti dos Lopes";3
"220207 Cajazeiras do Piauí";2
"220220 Campo Maior";8
"220230 Canto do Buriti";1
"220250 Caracol";1
"220260 Castelo do Piauí";3
"220270 Cocal";1
"220290 Corrente";1
"220325 Curralinhos";1
"220330 Demerval Lobão";6
"220335 Dirceu Arcoverde";2
"220370 Esperantina";3
"220390 Floriano";10
"220420 Francisco Santos";3
"220430 Fronteiras";2
"220435 Geminiano";3
"220450 Guadalupe";5
"220470 Inhuma";3
"220480 Ipiranga do Piauí";3
"220510 Itaueira";1
"220520 Jaicós";1
"220550 José de Freitas";2
"220570 Luís Correia";1
"220580 Luzilândia";8
"220600 Marcos Parente";1
"220605 Massapê do Piauí";1
"220610 Matias Olímpio";1
"220665 Morro Cabeça no Tempo";1
"220695 Novo Santo Antônio";1
"220700 Oeiras";5
"220750 Palmeirais";1
"220755 Paquetá";1
"220770 Parnaíba";21
"220790 Pedro II";3
"220800 Picos";5
"220830 Piracuruca";1
"220840 Piripiri";12
"220850 Porto";3
"220900 Rio Grande do Piauí";1
"220910 Santa Cruz do Piauí";1
"220915 Santa Cruz dos Milagres";1
"220940 Santo Antônio de Lisboa";1
"220987 São João da Fronteira";1
"220995 São João da Varjota";1
"220997 São João do Arraial";4
"221040 São Miguel do Tapuio";2
"221065 Sigefredo Pacheco";1
"221080 Simplício Mendes";1
"221093 Sussuapara";1
"221097 Tanque do Piauí";1
"221100 Teresina";301
"221110 União";5
"221120 Uruçuí";1
"221130 Valença do Piauí";1
"221140 Várzea Grande";1
"221170 Wall Ferraz";1
"230010 Abaiara";1
"230020 Acaraú";7
"230030 Acopiara";2
"230050 Alcântaras";2
"230070 Alto Santo";1
"230075 Amontada";3
"230080 Antonina do Norte";1
"230100 Aquiraz";17
"230110 Aracati";12
"230120 Aracoiaba";2
"230130 Araripe";3
"230160 Assaré";1
"230170 Aurora";1
"230185 Banabuiú";1
"230190 Barbalha";2
"230195 Barreira";1
"230200 Barro";1
"230210 Baturité";2
"230220 Beberibe";10
"230230 Bela Cruz";2
"230240 Boa Viagem";2
"230250 Brejo Santo";2
"230260 Camocim";9
"230270 Campos Sales";2
"230280 Canindé";14
"230290 Capistrano";2
"230310 Cariré";2
"230320 Caririaçu";2
"230350 Cascavel";8
"230365 Catunda";1
"230370 Caucaia";42
"230380 Cedro";2
"230395 Chorozinho";1
"230400 Coreaú";1
"230410 Crateús";5
"230420 Crato";13
"230423 Croatá";3
"230425 Cruz";2
"230426 Deputado Irapuan Pinheiro";1
"230428 Eusébio";3
"230430 Farias Brito";3
"230435 Forquilha";1
"230440 Fortaleza";693
"230470 Granja";2
"230490 Groaíras";2
"230495 Guaiúba";2
"230500 Guaraciaba do Norte";3
"230510 Guaramiranga";2
"230523 Horizonte";10
"230526 Ibaretama";2
"230530 Ibiapina";2
"230533 Ibicuitinga";3
"230535 Icapuí";2
"230540 Icó";3
"230550 Iguatu";14
"230560 Independência";2
"230565 Ipaporanga";1
"230580 Ipu";7
"230590 Ipueiras";3
"230600 Iracema";1
"230610 Irauçuba";1
"230625 Itaitinga";10
"230630 Itapagé";1
"230640 Itapipoca";8
"230670 Jaguaretama";2
"230690 Jaguaribe";7
"230700 Jaguaruana";3
"230710 Jardim";2
"230725 Jijoca de Jericoacoara";5
"230730 Juazeiro do Norte";28
"230740 Jucás";1
"230750 Lavras da Mangabeira";2
"230760 Limoeiro do Norte";2
"230763 Madalena";1
"230765 Maracanaú";47
"230770 Maranguape";10
"230780 Marco";3
"230800 Massapê";4
"230810 Mauriti";2
"230840 Missão Velha";1
"230850 Mombaça";1
"230870 Morada Nova";4
"230880 Moraújo";2
"230900 Mucambo";1
"230930 Nova Russas";2
"230945 Ocara";1
"230950 Orós";2
"230960 Pacajus";11
"230970 Pacatuba";6
"230990 Pacujá";1
"231020 Paracuru";6
"231025 Paraipaba";1
"231030 Parambu";2
"231040 Paramoti";2
"231050 Pedra Branca";3
"231070 Pentecoste";2
"231080 Pereiro";2
"231085 Pindoretama";4
"231090 Piquet Carneiro";1
"231095 Pires Ferreira";1
"231130 Quixadá";8
"231140 Quixeramobim";5
"231160 Redenção";2
"231170 Reriutaba";4
"231180 Russas";12
"231195 Salitre";1
"231220 Santa Quitéria";4
"231200 Santana do Acaraú";1
"231210 Santana do Cariri";1
"231230 São Benedito";2
"231240 São Gonçalo do Amarante";8
"231260 São Luís do Curu";3
"231270 Senador Pompeu";2
"231290 Sobral";52
"231310 Tabuleiro do Norte";2
"231320 Tamboril";2
"231325 Tarrafas";2
"231330 Tauá";3
"231335 Tejuçuoca";1
"231340 Tianguá";5
"231350 Trairi";4
"231375 Umirim";2
"231390 Uruoca";2
"231395 Varjota";2
"231400 Várzea Alegre";2
"231410 Viçosa do Ceará";2
"240020 Açu";6
"240050 Alexandria";2
"240070 Alto do Rodrigues";2
"240080 Angicos";3
"240100 Apodi";5
"240110 Areia Branca";7
"240145 Baraúna";6
"240160 Bento Fernandes";1
"240165 Bodó";1
"240200 Caicó";5
"240220 Canguaretama";8
"240260 Ceará-Mirim";8
"240310 Currais Novos";3
"240360 Extremoz";3
"240380 Florânia";1
"240420 Goianinha";1
"240430 Governador Dix-Sept Rosado";2
"240440 Grossos";1
"240470 Ipanguaçu";2
"240500 Jaçanã";2
"240510 Jandaíra";2
"240530 Januário Cicco";1
"240560 Jardim de Piranhas";1
"240580 João Câmara";7
"240660 Lagoa Salgada";1
"240670 Lajes";2
"240710 Macaíba";10
"240720 Macau";11
"240725 Major Sales";1
"240740 Martins";1
"240780 Monte Alegre";2
"240800 Mossoró";54
"240810 Natal";234
"240820 Nísia Floresta";1
"240830 Nova Cruz";10
"240840 Olho-d'Água do Borges";1
"240850 Ouro Branco";2
"240870 Paraú";1
"240880 Parazinho";1
"240890 Parelhas";3
"240325 Parnamirim";49
"240930 Patu";5
"240940 Pau dos Ferros";5
"240980 Pedro Velho";3
"241030 Presidente Juscelino";3
"241040 Pureza";1
"241050 Rafael Fernandes";2
"241090 Riachuelo";1
"241120 Santa Cruz";2
"240933 Santa Maria";1
"241140 Santana do Matos";1
"241150 Santo Antônio";1
"241190 São Francisco do Oeste";1
"241200 São Gonçalo do Amarante";19
"241220 São José de Mipibu";6
"241230 São José do Campestre";1
"241260 São Paulo do Potengi";3
"241280 São Rafael";4
"241320 Senador Georgino Avelino";3
"241340 Serra Negra do Norte";1
"241360 Severiano Melo";1
"241380 Taboleiro Grande";1
"241390 Taipu";3
"241400 Tangará";1
"241105 Tibau";1
"241420 Tibau do Sul";4
"241440 Touros";5
"241480 Vera Cruz";1
"250030 Alagoa Grande";3
"250040 Alagoa Nova";1
"250060 Alhandra";4
"250080 Araçagi";3
"250090 Arara";2
"250100 Araruna";3
"250110 Areia";2
"250120 Areial";1
"250140 Baía da Traição";4
"250160 Barra de Santa Rosa";1
"250180 Bayeux";22
"250230 Bom Sucesso";1
"250250 Boqueirão";3
"250300 Caaporã";6
"250320 Cabedelo";24
"250350 Cacimba de Dentro";1
"250370 Cajazeiras";7
"250380 Caldas Brandão";1
"250400 Campina Grande";58
"250403 Capim";1
"250435 Caturité";2
"250440 Conceição";2
"250460 Conde";5
"250490 Cruz do Espírito Santo";6
"250510 Cuité";5
"250523 Cuité de Mamanguape";2
"250600 Esperança";3
"250610 Fagundes";1
"250630 Guarabira";6
"250640 Gurinhém";2
"250680 Ingá";2
"250690 Itabaiana";4
"250700 Itaporanga";3
"250710 Itapororoca";3
"250750 João Pessoa";165
"250770 Juazeirinho";2
"250790 Juripiranga";1
"250820 Lagoa de Dentro";1
"250830 Lagoa Seca";3
"250860 Lucena";3
"250880 Malta";1
"250890 Mamanguape";12
"250910 Mari";4
"250920 Massaranduba";1
"250990 Natuba";1
"251010 Nova Floresta";1
"251040 Olho d'Água";1
"251080 Patos";6
"251120 Pedras de Fogo";6
"251140 Picuí";2
"251150 Pilar";1
"251170 Pilõezinhos";1
"251190 Pitimbu";3
"251220 Prata";1
"251230 Princesa Isabel";1
"251240 Puxinanã";1
"251250 Queimadas";3
"251270 Remígio";3
"251275 Riachão do Bacamarte";1
"251276 Riachão do Poço";1
"251280 Riacho dos Cavalos";1
"251290 Rio Tinto";5
"251340 Santa Luzia";2
"251370 Santa Rita";28
"251390 São Bento";3
"251394 São Domingos do Cariri";1
"251398 São Francisco";2
"251480 São José dos Cordeiros";1
"251530 Sapé";7
"251593 Sertãozinho";1
"251620 Sousa";9
"251650 Taperoá";1
"251670 Teixeira";1
"251690 Uiraúna";1
"251700 Umbuzeiro";1
"260005 Abreu e Lima";31
"260010 Afogados da Ingazeira";3
"260030 Agrestina";3
"260040 Água Preta";8
"260050 Águas Belas";3
"260070 Aliança";7
"260090 Amaraji";4
"260100 Angelim";3
"260105 Araçoiaba";1
"260110 Araripina";12
"260120 Arcoverde";7
"260130 Barra de Guabiraba";2
"260140 Barreiros";10
"260150 Belém de Maria";4
"260160 Belém de São Francisco";2
"260170 Belo Jardim";9
"260180 Betânia";1
"260190 Bezerros";11
"260210 Bom Conselho";1
"260220 Bom Jardim";5
"260230 Bonito";4
"260240 Brejão";3
"260260 Brejo da Madre de Deus";6
"260270 Buenos Aires";1
"260280 Buíque";3
"260290 Cabo de Santo Agostinho";73
"260300 Cabrobó";1
"260310 Cachoeirinha";3
"260320 Caetés";1
"260345 Camaragibe";33
"260350 Camocim de São Félix";4
"260360 Camutanga";2
"260370 Canhotinho";1
"260400 Carpina";14
"260410 Caruaru";106
"260415 Casinhas";5
"260420 Catende";15
"260430 Cedro";1
"260450 Chã Grande";1
"260460 Condado";2
"260470 Correntes";2
"260480 Cortês";3
"260490 Cumaru";1
"260500 Cupira";3
"260510 Custódia";2
"260520 Escada";15
"260540 Feira Nova";7
"260550 Ferreiros";1
"260560 Flores";1
"260570 Floresta";1
"260590 Gameleira";6
"260600 Garanhuns";12
"260610 Glória do Goitá";3
"260620 Goiana";17
"260640 Gravatá";13
"260660 Ibimirim";1
"260670 Ibirajuba";5
"260680 Igarassu";30
"260690 Iguaraci";1
"260760 Ilha de Itamaracá";3
"260700 Inajá";1
"260720 Ipojuca";32
"260765 Itambé";5
"260775 Itapissuma";16
"260780 Itaquitinga";2
"260790 Jaboatão dos Guararapes";239
"260795 Jaqueira";1
"260805 Jatobá";1
"260810 João Alfredo";1
"260820 Joaquim Nabuco";2
"260825 Jucati";1
"260830 Jupi";1
"260850 Lagoa do Itaenga";2
"260860 Lagoa do Ouro";1
"260870 Lagoa dos Gatos";1
"260875 Lagoa Grande";1
"260880 Lajedo";5
"260890 Limoeiro";7
"260900 Macaparana";1
"260920 Maraial";2
"260930 Mirandiba";1
"260940 Moreno";5
"260950 Nazaré da Mata";6
"260960 Olinda";140
"260970 Orobó";2
"261000 Palmares";15
"261010 Palmeirina";1
"261040 Parnamirim";1
"261050 Passira";1
"261060 Paudalho";7
"261070 Paulista";115
"261080 Pedra";1
"261090 Pesqueira";6
"261100 Petrolândia";5
"261110 Petrolina";73
"261130 Pombos";4
"261140 Primavera";2
"261150 Quipapá";1
"261160 Recife";563
"261170 Riacho das Almas";2
"261180 Ribeirão";6
"261190 Rio Formoso";8
"261200 Sairé";2
"261220 Salgueiro";8
"261240 Sanharó";3
"261250 Santa Cruz do Capibaribe";22
"261255 Santa Filomena";1
"261260 Santa Maria da Boa Vista";4
"261300 São Bento do Una";4
"261310 São Caitano";3
"261320 São João";3
"261340 São José da Coroa Grande";5
"261350 São José do Belmonte";4
"261370 São Lourenço da Mata";17
"261390 Serra Talhada";2
"261400 Serrita";1
"261410 Sertânia";2
"261420 Sirinhaém";10
"261450 Surubim";9
"261460 Tabira";1
"261470 Tacaimbó";1
"261485 Tamandaré";2
"261500 Taquaritinga do Norte";4
"261530 Timbaúba";7
"261540 Toritama";2
"261570 Triunfo";2
"261580 Tupanatinga";1
"261600 Venturosa";2
"261620 Vertentes";1
"261630 Vicência";4
"261640 Vitória de Santo Antão";25
"261650 Xexéu";3
"260000 Município ignorado - PE";1
"270030 Arapiraca";32
"270040 Atalaia";8
"270050 Barra de Santo Antônio";5
"270070 Batalha";1
"270080 Belém";1
"270100 Boca da Mata";3
"270110 Branquinha";2
"270130 Cajueiro";2
"270135 Campestre";2
"270140 Campo Alegre";3
"270150 Campo Grande";1
"270170 Capela";2
"270190 Chã Preta";1
"270210 Colônia Leopoldina";1
"270230 Coruripe";5
"270235 Craíbas";5
"270240 Delmiro Gouveia";4
"270250 Dois Riachos";2
"270260 Feira Grande";5
"270280 Flexeiras";4
"270290 Girau do Ponciano";1
"270320 Igreja Nova";2
"270340 Jacaré dos Homens";2
"270350 Jacuípe";1
"270375 Jequiá da Praia";1
"270400 Junqueiro";4
"270420 Limoeiro de Anadia";1
"270430 Maceió";241
"270440 Major Isidoro";1
"270450 Maragogi";7
"270470 Marechal Deodoro";6
"270480 Maribondo";1
"270500 Mata Grande";1
"270510 Matriz de Camaragibe";5
"270520 Messias";3
"270550 Murici";8
"270580 Olho d'Água do Casado";2
"270590 Olho d'Água Grande";1
"270600 Olivença";1
"270630 Palmeira dos Índios";7
"270640 Pão de Açúcar";2
"270644 Paripueira";3
"270650 Passo de Camaragibe";3
"270670 Penedo";3
"270680 Piaçabuçu";4
"270690 Pilar";2
"270710 Piranhas";2
"270730 Porto Calvo";3
"270740 Porto de Pedras";3
"270750 Porto Real do Colégio";1
"270770 Rio Largo";4
"270800 Santana do Ipanema";2
"270830 São José da Laje";2
"270850 São Luís do Quitunde";2
"270860 São Miguel dos Campos";12
"270880 São Sebastião";1
"270890 Satuba";2
"270915 Teotônio Vilela";3
"270930 União dos Palmares";9
"280010 Amparo de São Francisco";3
"280030 Aracaju";147
"280050 Areia Branca";1
"280060 Barra dos Coqueiros";3
"280067 Boquim";2
"280100 Campo do Brito";1
"280120 Canindé de São Francisco";7
"280130 Capela";7
"280140 Carira";1
"280150 Carmópolis";2
"280160 Cedro de São João";1
"280170 Cristinápolis";2
"280200 Divina Pastora";1
"280210 Estância";11
"280230 Frei Paulo";1
"280270 Ilha das Flores";2
"280290 Itabaiana";8
"280300 Itabaianinha";2
"280320 Itaporanga d'Ajuda";4
"280330 Japaratuba";2
"280340 Japoatã";1
"280350 Lagarto";9
"280360 Laranjeiras";4
"280390 Malhador";1
"280400 Maruim";1
"280410 Moita Bonita";3
"280430 Muribeca";1
"280445 Nossa Senhora Aparecida";1
"280450 Nossa Senhora da Glória";1
"280460 Nossa Senhora das Dores";4
"280480 Nossa Senhora do Socorro";25
"280490 Pacatuba";4
"280530 Pirambu";1
"280540 Poço Redondo";2
"280570 Propriá";6
"280620 Salgado";1
"280640 Santana do São Francisco";3
"280660 Santo Amaro das Brotas";2
"280670 São Cristóvão";17
"280710 Simão Dias";3
"280740 Tobias Barreto";4
"280750 Tomar do Geru";1
"280760 Umbaúba";3
"290030 Acajutiba";1
"290060 Aiquara";1
"290070 Alagoinhas";26
"290080 Alcobaça";3
"290100 Amargosa";9
"290110 Amélia Rodrigues";3
"290140 Angical";2
"290190 Aporá";2
"290205 Araças";1
"290210 Araci";2
"290230 Aratuípe";1
"290260 Baixa Grande";2
"290265 Banzaê";1
"290270 Barra";2
"290280 Barra da Estiva";1
"290290 Barra do Choça";1
"290320 Barreiras";15
"290327 Barrocas";1
"290340 Belmonte";8
"290370 Boa Nova";1
"290390 Bom Jesus da Lapa";8
"290400 Boninal";3
"290420 Botuporã";1
"290430 Brejões";1
"290460 Brumado";4
"290470 Buerarema";2
"290485 Cabaceiras do Paraguaçu";2
