"Município (Res)";"Freqüência"
"171660 Peixe";1
"171820 Porto Nacional";3
"171886 Santa Fé do Araguaia";2
"171890 Santa Rosa do Tocantins";1
"172025 São Salvador do Tocantins";1
"172120 Tocantinópolis";3
"172208 Wanderlândia";4
"172210 Xambioá";1
"210005 Açailândia";16
"210010 Afonso Cunha";1
"210015 Água Doce do Maranhão";1
"210020 Alcântara";1
"210030 Aldeias Altas";3
"210043 Alto Alegre do Maranhão";5
"210070 Anajatuba";1
"210095 Arame";1
"210100 Arari";2
"210110 Axixá";1
"210120 Bacabal";18
"210125 Bacabeira";3
"210130 Bacuri";1
"210140 Balsas";14
"210150 Barão de Grajaú";1
"210160 Barra do Corda";10
"210170 Barreirinhas";2
"210180 Benedito Leite";1
"210200 Bom Jardim";2
"210203 Bom Jesus das Selvas";1
"210207 Bom Lugar";1
"210210 Brejo";1
"210215 Brejo de Areia";1
"210230 Buriti Bravo";2
"210232 Buriticupu";13
"210237 Cachoeira Grande";1
"210255 Campestre do Maranhão";2
"210280 Carolina";1
"210300 Caxias";23
"210310 Cedral";1
"210312 Central do Maranhão";1
"210320 Chapadinha";2
"210330 Codó";19
"210340 Coelho Neto";12
"210350 Colinas";3
"210355 Conceição do Lago-Açu";2
"210360 Coroatá";4
"210370 Cururupu";4
"210375 Davinópolis";1
"210405 Estreito";4
"210410 Fortaleza dos Nogueiras";1
"210455 Governador Edison Lobão";1
"210460 Governador Eugênio Barros";2
"210462 Governador Luiz Rocha";2
"210467 Governador Nunes Freire";1
"210480 Grajaú";3
"210490 Guimarães";2
"210500 Humberto de Campos";1
"210530 Imperatriz";47
"210540 Itapecuru Mirim";10
"210542 Itinga do Maranhão";3
"210547 Jenipapo dos Vieiras";1
"210560 Joselândia";1
"210565 Junco do Maranhão";1
"210570 Lago da Pedra";2
"210660 Matões";1
"210675 Miranda do Norte";4
"210690 Monção";1
"210720 Nina Rodrigues";1
"210740 Olho d'Água das Cunhãs";2
"210750 Paço do Lumiar";15
"210760 Palmeirândia";3
"210790 Passagem Franca";2
"210805 Paulino Neves";2
"210820 Pedreiras";6
"210830 Penalva";1
"210850 Pindaré-Mirim";3
"210860 Pinheiro";5
"210880 Pirapemas";1
"210890 Poção de Pedras";2
"210900 Porto Franco";1
"210910 Presidente Dutra";2
"210920 Presidente Juscelino";2
"210940 Primeira Cruz";1
"210945 Raposa";5
"210950 Riachão";2
"210955 Ribamar Fiquene";1
"210960 Rosário";5
"210980 Santa Helena";1
"210990 Santa Inês";15
"211000 Santa Luzia";10
"211003 Santa Luzia do Paruá";2
"211010 Santa Quitéria do Maranhão";1
"211020 Santa Rita";1
"211040 São Benedito do Rio Preto";2
"211050 São Bento";2
"211060 São Bernardo";3
"211090 São Francisco do Maranhão";1
"211107 São João do Soter";2
"211110 São João dos Patos";4
"211120 São José de Ribamar";27
"211130 São Luís";328
"211140 São Luís Gonzaga do Maranhão";7
"211150 São Mateus do Maranhão";10
"211153 São Pedro da Água Branca";2
"211160 São Raimundo das Mangabeiras";2
"211174 Senador Alexandre Costa";1
"211176 Senador La Rocque";2
"211178 Serrano do Maranhão";1
"211190 Sucupira do Norte";1
"211220 Timon";20
"211223 Trizidela do Vale";1
"211245 Turilândia";1
"211260 Urbano Santos";2
"211270 Vargem Grande";1
"211280 Viana";3
"211290 Vitória do Mearim";2
"211300 Vitorino Freire";2
"211400 Zé Doca";2
"210000 Município ignorado - MA";1
"220010 Agricolândia";1
"220020 Água Branca";1
"220030 Alto Longá";3
"220040 Altos";10
"220050 Amarante";1
"220070 Anísio de Abreu";1
"220100 Arraial";3
"220140 Barro Duro";2
"220170 Bertolínia";1
"220190 Bom Jesus";2
"220192 Bonfim do Piauí";1
"220196 Brasileira";2
"220200 Buriti dos Lopes";2
"220202 Buriti dos Montes";1
"220213 Campo Grande do Piauí";1
"220220 Campo Maior";12
"220230 Canto do Buriti";1
"220253 Caraúbas do Piauí";1
"220260 Castelo do Piauí";1
"220273 Coivaras";1
"220340 Dom Expedito Lopes";2
"220350 Elesbão Veloso";1
"220370 Esperantina";4
"220390 Floriano";8
"220435 Geminiano";2
"220450 Guadalupe";5
"220470 Inhuma";1
"220520 Jaicós";1
"220550 José de Freitas";2
"220554 Lagoinha do Piauí";1
"220560 Landri Sales";1
"220580 Luzilândia";2
"220595 Marcolândia";3
"220605 Massapê do Piauí";1
"220610 Matias Olímpio";1
"220640 Monsenhor Gil";1
"220680 Nossa Senhora dos Remédios";1
"220700 Oeiras";7
"220730 Paes Landim";1
"220770 Parnaíba";17
"220777 Patos do Piauí";1
"220790 Pedro II";4
"220800 Picos";2
"220820 Pio IX";1
"220840 Piripiri";5
"220910 Santa Cruz do Piauí";1
"220950 Santo Inácio do Piauí";1
"220960 São Félix do Piauí";1
"221005 São José do Divino";1
"221020 São José do Piauí";1
"221060 São Raimundo Nonato";1
"221080 Simplício Mendes";2
"221100 Teresina";189
"221110 União";3
"221120 Uruçuí";4
"221130 Valença do Piauí";2
"230020 Acaraú";7
"230030 Acopiara";1
"230075 Amontada";1
"230100 Aquiraz";3
"230110 Aracati";11
"230120 Aracoiaba";1
"230125 Ararendá";1
"230170 Aurora";2
"230190 Barbalha";4
"230205 Barroquinha";1
"230220 Beberibe";13
"230230 Bela Cruz";5
"230240 Boa Viagem";3
"230250 Brejo Santo";2
"230260 Camocim";2
"230280 Canindé";4
"230290 Capistrano";1
"230300 Caridade";1
"230310 Cariré";2
"230350 Cascavel";17
"230365 Catunda";1
"230370 Caucaia";35
"230380 Cedro";7
"230390 Chaval";2
"230395 Chorozinho";1
"230410 Crateús";5
"230420 Crato";2
"230423 Croatá";6
"230425 Cruz";2
"230428 Eusébio";10
"230430 Farias Brito";1
"230435 Forquilha";1
"230440 Fortaleza";629
"230445 Fortim";1
"230450 Frecheirinha";5
"230465 Graça";1
"230470 Granja";1
"230490 Groaíras";3
"230495 Guaiúba";3
"230500 Guaraciaba do Norte";5
"230520 Hidrolândia";4
"230523 Horizonte";11
"230530 Ibiapina";1
"230535 Icapuí";1
"230540 Icó";3
"230550 Iguatu";5
"230565 Ipaporanga";1
"230580 Ipu";2
"230590 Ipueiras";4
"230610 Irauçuba";1
"230625 Itaitinga";7
"230630 Itapagé";2
"230640 Itapipoca";3
"230670 Jaguaretama";2
"230690 Jaguaribe";8
"230700 Jaguaruana";2
"230725 Jijoca de Jericoacoara";5
"230730 Juazeiro do Norte";9
"230740 Jucás";2
"230750 Lavras da Mangabeira";1
"230760 Limoeiro do Norte";2
"230765 Maracanaú";39
"230770 Maranguape";7
"230810 Mauriti";2
"230835 Milhã";2
"230840 Missão Velha";1
"230850 Mombaça";3
"230860 Monsenhor Tabosa";1
"230870 Morada Nova";4
"230910 Mulungu";1
"230930 Nova Russas";7
"230940 Novo Oriente";2
"230960 Pacajus";7
"230970 Pacatuba";3
"230990 Pacujá";1
"231000 Palhano";1
"231020 Paracuru";6
"231025 Paraipaba";2
"231030 Parambu";3
"231050 Pedra Branca";4
"231070 Pentecoste";7
"231080 Pereiro";4
"231085 Pindoretama";3
"231110 Porteiras";2
"231126 Quiterianópolis";2
"231130 Quixadá";12
"231150 Quixeré";1
"231160 Redenção";3
"231180 Russas";20
"231190 Saboeiro";2
"231200 Santana do Acaraú";2
"231230 São Benedito";9
"231240 São Gonçalo do Amarante";4
"231270 Senador Pompeu";1
"231290 Sobral";20
"231300 Solonópole";1
"231310 Tabuleiro do Norte";5
"231330 Tauá";9
"231340 Tianguá";11
"231350 Trairi";5
"231360 Ubajara";2
"231395 Varjota";2
"231410 Viçosa do Ceará";2
"240010 Acari";2
"240020 Açu";4
"240060 Almino Afonso";4
"240070 Alto do Rodrigues";1
"240080 Angicos";2
"240090 Antônio Martins";1
"240100 Apodi";1
"240110 Areia Branca";1
"240140 Baía Formosa";2
"240200 Caicó";2
"240220 Canguaretama";3
"240230 Caraúbas";4
"240260 Ceará-Mirim";13
"240300 Cruzeta";1
"240310 Currais Novos";2
"240360 Extremoz";5
"240390 Francisco Dantas";1
"240420 Goianinha";3
"240430 Governador Dix-Sept Rosado";2
"240450 Guamaré";1
"240560 Jardim de Piranhas";2
"240580 João Câmara";1
"240610 Jucurutu";1
"240660 Lagoa Salgada";2
"240710 Macaíba";5
"240720 Macau";7
"240750 Maxaranguape";1
"240760 Messias Targino";1
"240780 Monte Alegre";1
"240800 Mossoró";23
"240810 Natal";183
"240820 Nísia Floresta";3
"240830 Nova Cruz";5
"240890 Parelhas";1
"240325 Parnamirim";22
"240930 Patu";1
"240940 Pau dos Ferros";1
"241030 Presidente Juscelino";2
"241050 Rafael Fernandes";1
"241100 Rodolfo Fernandes";4
"241120 Santa Cruz";2
"240933 Santa Maria";1
"241150 Santo Antônio";1
"241170 São Bento do Trairí";1
"241200 São Gonçalo do Amarante";6
"241220 São José de Mipibu";6
"241250 São Miguel";1
"241260 São Paulo do Potengi";1
"241270 São Pedro";1
"241290 São Tomé";1
"241330 Serra de São Bento";2
"241335 Serra do Mel";2
"241390 Taipu";1
"241440 Touros";1
"241470 Várzea";1
"241480 Vera Cruz";1
"250030 Alagoa Grande";5
"250040 Alagoa Nova";1
"250060 Alhandra";1
"250080 Araçagi";1
"250090 Arara";1
"250100 Araruna";1
"250110 Areia";2
"250140 Baía da Traição";4
"250160 Barra de Santa Rosa";1
"250180 Bayeux";14
"250215 Boa Vista";1
"250280 Brejo do Cruz";1
"250300 Caaporã";4
"250310 Cabaceiras";2
"250320 Cabedelo";10
"250330 Cachoeira dos Índios";2
"250370 Cajazeiras";3
"250400 Campina Grande";26
"250403 Capim";1
"250415 Casserengue";1
"250430 Catolé do Rocha";3
"250450 Condado";2
"250460 Conde";6
"250480 Coremas";1
"250490 Cruz do Espírito Santo";2
"250527 Curral de Cima";1
"250530 Curral Velho";2
"250570 Dona Inês";2
"250600 Esperança";2
"250625 Gado Bravo";1
"250630 Guarabira";3
"250640 Gurinhém";1
"250690 Itabaiana";3
"250700 Itaporanga";1
"250710 Itapororoca";2
"250730 Jacaraú";1
"250740 Jericó";3
"250750 João Pessoa";121
"250770 Juazeirinho";1
"250790 Juripiranga";3
"250810 Lagoa";1
"250830 Lagoa Seca";1
"250860 Lucena";3
"250890 Mamanguape";8
"250905 Marcação";1
"250910 Mari";5
"251000 Nazarezinho";1
"251080 Patos";9
"251110 Pedra Lavrada";2
"251120 Pedras de Fogo";3
"251150 Pilar";1
"251160 Pilões";1
"251170 Pilõezinhos";1
"251190 Pitimbu";14
"251200 Pocinhos";1
"251250 Queimadas";5
"251270 Remígio";1
"251290 Rio Tinto";2
"251340 Santa Luzia";3
"251370 Santa Rita";15
"251390 São Bento";1
"250070 São João do Rio do Peixe";3
"251460 São José do Bonfim";1
"251490 São Mamede";2
"251530 Sapé";2
"251560 Serra da Raiz";1
"251580 Serra Redonda";3
"251600 Solânea";3
"251610 Soledade";1
"251620 Sousa";5
"251630 Sumé";2
"251650 Taperoá";1
"251660 Tavares";1
"251670 Teixeira";2
"251680 Triunfo";1
"251700 Umbuzeiro";5
"260005 Abreu e Lima";31
"260020 Afrânio";1
"260030 Agrestina";2
"260040 Água Preta";6
"260050 Águas Belas";2
"260070 Aliança";2
"260080 Altinho";1
"260090 Amaraji";4
"260110 Araripina";4
"260120 Arcoverde";9
"260140 Barreiros";3
"260150 Belém de Maria";1
"260160 Belém de São Francisco";3
"260170 Belo Jardim";4
"260180 Betânia";4
"260200 Bodocó";1
"260210 Bom Conselho";1
"260220 Bom Jardim";2
"260230 Bonito";4
"260260 Brejo da Madre de Deus";3
"260270 Buenos Aires";1
"260280 Buíque";2
"260290 Cabo de Santo Agostinho";65
"260310 Cachoeirinha";2
"260320 Caetés";1
"260345 Camaragibe";22
"260360 Camutanga";2
"260380 Capoeiras";1
"260400 Carpina";16
"260410 Caruaru";72
"260415 Casinhas";1
"260420 Catende";9
"260460 Condado";2
"260470 Correntes";1
"260500 Cupira";5
"260510 Custódia";1
"260520 Escada";19
"260530 Exu";1
"260550 Ferreiros";1
"260560 Flores";1
"260590 Gameleira";5
"260600 Garanhuns";15
"260610 Glória do Goitá";1
"260620 Goiana";20
"260640 Gravatá";13
"260680 Igarassu";12
"260760 Ilha de Itamaracá";3
"260720 Ipojuca";27
"260730 Ipubi";1
"260765 Itambé";6
"260775 Itapissuma";12
"260780 Itaquitinga";1
"260790 Jaboatão dos Guararapes";216
"260810 João Alfredo";2
"260820 Joaquim Nabuco";1
"260830 Jupi";1
"260850 Lagoa do Itaenga";1
"260860 Lagoa do Ouro";2
"260870 Lagoa dos Gatos";3
"260875 Lagoa Grande";1
"260890 Limoeiro";5
"260910 Machados";1
"260940 Moreno";12
"260950 Nazaré da Mata";1
"260960 Olinda";151
"260970 Orobó";1
"260980 Orocó";1
"260990 Ouricuri";2
"261000 Palmares";9
"261010 Palmeirina";2
"261060 Paudalho";6
"261070 Paulista";71
"261090 Pesqueira";7
"261100 Petrolândia";3
"261110 Petrolina";41
"261120 Poção";1
"261130 Pombos";5
"261140 Primavera";1
"261160 Recife";509
"261170 Riacho das Almas";1
"261180 Ribeirão";8
"261190 Rio Formoso";4
"261220 Salgueiro";11
"261240 Sanharó";5
"261245 Santa Cruz";1
"261250 Santa Cruz do Capibaribe";6
"261260 Santa Maria da Boa Vista";2
"261280 Santa Terezinha";2
"261290 São Benedito do Sul";1
"261310 São Caitano";4
"261330 São Joaquim do Monte";1
"261340 São José da Coroa Grande";3
"261350 São José do Belmonte";1
"261360 São José do Egito";2
"261370 São Lourenço da Mata";19
"261380 São Vicente Ferrer";1
"261390 Serra Talhada";11
"261410 Sertânia";1
"261420 Sirinhaém";5
"261450 Surubim";13
"261460 Tabira";2
"261485 Tamandaré";3
"261530 Timbaúba";1
"261550 Tracunhaém";1
"261560 Trindade";5
"261590 Tuparetama";2
"261618 Vertente do Lério";1
"261620 Vertentes";2
"261630 Vicência";3
"261640 Vitória de Santo Antão";17
"261650 Xexéu";2
"260000 Município ignorado - PE";2
"270010 Água Branca";1
"270030 Arapiraca";13
"270040 Atalaia";1
"270050 Barra de Santo Antônio";2
"270060 Barra de São Miguel";1
"270080 Belém";2
"270100 Boca da Mata";1
"270120 Cacimbinhas";1
"270135 Campestre";1
"270140 Campo Alegre";3
"270160 Canapi";1
"270210 Colônia Leopoldina";1
"270230 Coruripe";4
"270240 Delmiro Gouveia";4
"270280 Flexeiras";1
"270290 Girau do Ponciano";1
"270300 Ibateguara";1
"270330 Inhapi";1
"270380 Joaquim Gomes";3
"270410 Lagoa da Canoa";1
"270420 Limoeiro de Anadia";1
"270430 Maceió";204
"270450 Maragogi";2
"270470 Marechal Deodoro";3
"270510 Matriz de Camaragibe";1
"270520 Messias";2
"270550 Murici";1
"270560 Novo Lino";2
"270600 Olivença";1
"270630 Palmeira dos Índios";4
"270642 Pariconha";1
"270650 Passo de Camaragibe";2
"270670 Penedo";3
"270690 Pilar";4
"270730 Porto Calvo";3
"270750 Porto Real do Colégio";2
"270770 Rio Largo";12
"270800 Santana do Ipanema";1
"270820 São Brás";1
"270830 São José da Laje";1
"270850 São Luís do Quitunde";7
"270860 São Miguel dos Campos";3
"270880 São Sebastião";1
"270915 Teotônio Vilela";1
"270930 União dos Palmares";3
"280020 Aquidabã";1
"280030 Aracaju";104
"280050 Areia Branca";6
"280060 Barra dos Coqueiros";2
"280067 Boquim";3
"280100 Campo do Brito";4
"280120 Canindé de São Francisco";5
"280130 Capela";1
"280140 Carira";2
"280160 Cedro de São João";4
"280170 Cristinápolis";1
"280190 Cumbe";1
"280210 Estância";13
"280260 Gracho Cardoso";2
"280290 Itabaiana";10
"280300 Itabaianinha";1
"280320 Itaporanga d'Ajuda";1
"280330 Japaratuba";2
"280340 Japoatã";3
"280350 Lagarto";11
"280360 Laranjeiras";3
"280390 Malhador";2
"280410 Moita Bonita";1
"280440 Neópolis";1
"280450 Nossa Senhora da Glória";1
"280460 Nossa Senhora das Dores";1
"280480 Nossa Senhora do Socorro";19
"280510 Pedrinhas";2
"280560 Porto da Folha";1
"280570 Propriá";9
"280580 Riachão do Dantas";2
"280610 Rosário do Catete";3
"280670 São Cristóvão";4
"280680 São Domingos";2
"280710 Simão Dias";3
"280740 Tobias Barreto";4
"280760 Umbaúba";4
"290035 Adustina";2
"290060 Aiquara";3
"290070 Alagoinhas";6
"290080 Alcobaça";1
"290110 Amélia Rodrigues";4
"290120 Anagé";1
"290130 Andaraí";2
"290210 Araci";1
"290240 Aurelino Leal";1
"290270 Barra";5
"290290 Barra do Choça";4
"290300 Barra do Mendes";1
"290320 Barreiras";4
"290370 Boa Nova";1
"290390 Bom Jesus da Lapa";1
"290430 Brejões";2
"290450 Brotas de Macaúbas";1
"290460 Brumado";2
"290470 Buerarema";1
"290485 Cabaceiras do Paraguaçu";4
"290490 Cachoeira";2
"290500 Caculé";1
"290510 Caém";1
"290515 Caetanos";1
"290540 Cairu";1
"290550 Caldeirão Grande";1
"290560 Camacan";3
"290570 Camaçari";32
"290600 Campo Formoso";3
"290620 Canarana";1
"290630 Canavieiras";8
"290640 Candeal";1
"290650 Candeias";16
"290670 Cândido Sales";1
"290680 Cansanção";4
"290687 Capim Grosso";4
"290690 Caravelas";1
"290700 Cardeal da Silva";2
"290720 Casa Nova";1
"290730 Castro Alves";2
"290750 Catu";3
"290780 Cícero Dantas";2
"290850 Conceição do Jacuípe";1
"290860 Conde";1
"290890 Coração de Maria";1
"290920 Coronel João Sá";1
"290930 Correntina";2
"290980 Cruz das Almas";4
"291005 Dias d'Ávila";5
"291030 Elísio Medrado";1
"291050 Entre Rios";2
"291060 Esplanada";1
"291072 Eunápolis";31
"291080 Feira de Santana";72
"291120 Gandu";1
"291130 Gentio do Ouro";1
"291140 Glória";1
"291160 Governador Mangabeira";1
"291170 Guanambi";3
"291180 Guaratinga";2
"291190 Iaçu";6
"291200 Ibiassucê";1
"291230 Ibicuí";3
"291290 Ibirataia";1
"291300 Ibitiara";1
"291345 Igrapiúna";1
"291360 Ilhéus";40
"291370 Inhambupe";1
"291390 Ipiaú";3
"291400 Ipirá";3
"291440 Iraquara";1
"291450 Irará";1
"291460 Irecê";4
"291465 Itabela";9
"291470 Itaberaba";6
"291480 Itabuna";32
"291490 Itacaré";2
"291510 Itagi";2
"291550 Itajuípe";3
"291560 Itamaraju";11
"291580 Itambé";2
"291610 Itaparica";6
"291620 Itapé";1
"291630 Itapebi";1
"291640 Itapetinga";6
"291680 Itarantim";1
"291685 Itatim";1
"291690 Itiruçu";1
"291700 Itiúba";1
"291720 Ituaçu";1
"291750 Jacobina";5
"291760 Jaguaquara";3
"291780 Jaguaripe";2
"291800 Jequié";16
"291830 Jitaúna";1
"291835 João Dourado";1
"291840 Juazeiro";21
"291845 Jucuruçu";1
"291855 Jussari";1
"291880 Laje";1
"291890 Lajedão";1
"291905 Lajedo do Tabocal";1
"291920 Lauro de Freitas";44
"291955 Luís Eduardo Magalhães";2
"291960 Macajuba";2
"291980 Macaúbas";1
"291992 Madre de Deus";5
"292000 Maiquinique";1
"292040 Manoel Vitorino";1
"292050 Maracás";1
"292060 Maragogipe";3
"292100 Mata de São João";5
"292110 Medeiros Neto";3
"292150 Monte Santo";2
"292170 Morro do Chapéu";2
"292190 Mucugê";2
"292200 Mucuri";3
"292250 Nazaré";3
"292265 Nordestina";2
"292300 Nova Viçosa";5
"292320 Oliveira dos Brejinhos";1
"292390 Pau Brasil";1
"292400 Paulo Afonso";8
"292440 Pilão Arcado";1
"292450 Pindaí";1
"292460 Pindobaçu";2
"292500 Planalto";3
"292510 Poções";4
"292520 Pojuca";1
"292530 Porto Seguro";35
"292550 Prado";8
"292560 Presidente Dutra";1
"292593 Quixabeira";1
"292600 Remanso";7
"292630 Riachão do Jacuípe";1
"292640 Riacho de Santana";1
"292650 Ribeira do Amparo";1
"292660 Ribeira do Pombal";2
"292690 Rio do Pires";1
"292700 Rio Real";1
"292720 Ruy Barbosa";3
"292730 Salinas da Margarida";1
"292740 Salvador";675
"292750 Santa Bárbara";1
"292760 Santa Brígida";1
"292770 Santa Cruz Cabrália";1
"292805 Santa Luzia";2
"292800 Santaluz";4
"292820 Santana";1
"292830 Santanópolis";1
"292860 Santo Amaro";9
"292870 Santo Antônio de Jesus";14
"292880 Santo Estêvão";4
"292890 São Desidério";1
"292910 São Felipe";1
"292900 São Félix";1
"292920 São Francisco do Conde";3
"292935 São José da Vitória";2
"292937 São José do Jacuípe";1
"292940 São Miguel das Matas";1
"292950 São Sebastião do Passé";6
"292960 Sapeaçu";2
"292975 Saubara";1
"292980 Saúde";2
"292990 Seabra";1
"293010 Senhor do Bonfim";11
"293020 Sento Sé";1
"293050 Serrinha";5
"293070 Simões Filho";23
"293077 Sobradinho";1
"293120 Taperoá";1
"293135 Teixeira de Freitas";13
"293160 Teolândia";3
"293170 Terra Nova";1
"293190 Tucano";1
"293210 Ubaíra";2
"293220 Ubaitaba";1
"293250 Una";1
"293260 Urandi";1
"293270 Uruçuca";1
"293280 Utinga";2
"293290 Valença";11
"293320 Vera Cruz";2
"293330 Vitória da Conquista";31
"293340 Wagner";2
"293360 Xique-Xique";4
"290000 Município ignorado - BA";2
"310010 Abadia dos Dourados";2
"310020 Abaeté";8
"310040 Acaiaca";2
"310090 Águas Formosas";5
"310150 Além Paraíba";8
"310160 Alfenas";10
"310170 Almenara";3
"310180 Alpercata";1
"310230 Alvinópolis";2
"310250 Amparo do Serra";1
"310260 Andradas";2
"310330 Aracitaba";1
"310340 Araçuaí";2
"310350 Araguari";34
"310380 Arapuá";1
"310400 Araxá";27
"310420 Arcos";2
"310440 Argirita";1
"310460 Astolfo Dutra";1
"310470 Ataléia";1
"310500 Baldim";3
"310510 Bambuí";5
"310520 Bandeira";1
"310540 Barão de Cocais";6
"310560 Barbacena";21
"310570 Barra Longa";1
"310590 Barroso";1
"310600 Bela Vista de Minas";1
"310610 Belmiro Braga";1
"310620 Belo Horizonte";613
"310630 Belo Oriente";2
"310670 Betim";88
"310680 Bias Fortes";1
"310690 Bicas";2
"310710 Boa Esperança";1
"310730 Bocaiúva";2
"310740 Bom Despacho";5
"310750 Bom Jardim de Minas";1
"310800 Bom Sucesso";2
"310830 Borda da Mata";1
"310860 Brasília de Minas";3
"310880 Braúnas";1
"310900 Brumadinho";2
"310920 Buenópolis";1
"310930 Buritis";1
"310940 Buritizeiro";2
