"Município (Res)";"Freqüência"
"280190 Cumbe";1
"280210 Estância";1
"280290 Itabaiana";3
"280350 Lagarto";1
"280430 Muribeca";1
"280480 Nossa Senhora do Socorro";2
"280570 Propriá";1
"280620 Salgado";2
"280710 Simão Dias";1
"280740 Tobias Barreto";1
"290070 Alagoinhas";5
"290100 Amargosa";1
"290110 Amélia Rodrigues";1
"290320 Barreiras";1
"290340 Belmonte";1
"290570 Camaçari";2
"290590 Campo Alegre de Lourdes";1
"290650 Candeias";1
"290670 Cândido Sales";2
"290687 Capim Grosso";1
"290840 Conceição do Coité";1
"290850 Conceição do Jacuípe";1
"291005 Dias d'Ávila";1
"291070 Euclides da Cunha";1
"291072 Eunápolis";3
"291080 Feira de Santana";8
"291150 Gongogi";2
"291170 Guanambi";1
"291210 Ibicaraí";1
"291270 Ibirapitanga";1
"291320 Ibotirama";1
"291360 Ilhéus";7
"291390 Ipiaú";1
"291400 Ipirá";1
"291440 Iraquara";1
"291470 Itaberaba";1
"291480 Itabuna";5
"291560 Itamaraju";2
"291710 Itororó";1
"291800 Jequié";6
"291840 Juazeiro";13
"291920 Lauro de Freitas";3
"292060 Maragogipe";1
"292130 Milagres";1
"292200 Mucuri";3
"292290 Nova Soure";1
"292400 Paulo Afonso";2
"292530 Porto Seguro";3
"292595 Rafael Jambeiro";1
"292650 Ribeira do Amparo";1
"292660 Ribeira do Pombal";1
"292740 Salvador";201
"292790 Santa Inês";1
"292800 Santaluz";1
"292880 Santo Estêvão";4
"292920 São Francisco do Conde";1
"292960 Sapeaçu";1
"293100 Tanhaçu";1
"293135 Teixeira de Freitas";2
"293180 Tremedal";1
"293290 Valença";2
"293330 Vitória da Conquista";9
"310150 Além Paraíba";1
"310160 Alfenas";7
"310190 Alpinópolis";1
"310350 Araguari";17
"310375 Araporã";1
"310400 Araxá";5
"310420 Arcos";1
"310460 Astolfo Dutra";3
"310560 Barbacena";9
"310590 Barroso";1
"310620 Belo Horizonte";347
"310670 Betim";27
"310690 Bicas";1
"310710 Boa Esperança";3
"310730 Bocaiúva";1
"310740 Bom Despacho";2
"311030 Caldas";1
"311050 Camanducaia";1
"311060 Cambuí";1
"311070 Cambuquira";2
"311100 Campestre";1
"311110 Campina Verde";1
"311130 Campo do Meio";2
"311140 Campo Florido";1
"311220 Capela Nova";1
"311330 Carangola";2
"311340 Caratinga";3
"311400 Carmo da Mata";1
"311410 Carmo de Minas";1
"311450 Carmópolis de Minas";1
"311455 Carneirinho";1
"311535 Catas Altas";1
"311830 Conselheiro Lafaiete";1
"311860 Contagem";53
"311940 Coronel Fabriciano";6
"311960 Coronel Pacheco";1
"312110 Delfim Moreira";1
"312160 Diamantina";1
"312230 Divinópolis";7
"312290 Dona Eusébia";1
"312310 Dores de Guanhães";2
"312370 Engenheiro Caldas";1
"312450 Estiva";1
"312510 Extrema";2
"312610 Formiga";5
"312700 Fronteira";3
"312710 Frutal";5
"312770 Governador Valadares";15
"312810 Guapé";1
"312840 Guarani";1
"312870 Guaxupé";1
"312900 Guiricema";1
"312910 Gurinhatã";1
"312980 Ibirité";6
"313010 Igarapé";2
"313090 Inhapim";2
"313130 Ipatinga";12
"313170 Itabira";4
"313190 Itabirito";1
"313240 Itajubá";7
"313290 Itamogi";3
"313380 Itaúna";1
"313400 Itinga";1
"313420 Ituiutaba";6
"313440 Iturama";3
"313460 Jaboticatubas";1
"313490 Jacutinga";5
"313580 Jequitinhonha";3
"313610 Joanésia";1
"313620 João Monlevade";1
"313665 Juatuba";1
"313670 Juiz de Fora";82
"313720 Lagoa da Prata";1
"313760 Lagoa Santa";3
"313780 Lambari";2
"313820 Lavras";3
"313840 Leopoldina";1
"313900 Machado";1
"313940 Manhuaçu";1
"313980 Mar de Espanha";1
"314000 Mariana";3
"314020 Maripá de Minas";1
"314080 Matias Barbosa";1
"314110 Matozinhos";1
"314200 Mirabela";1
"314280 Monte Alegre de Minas";5
"314310 Monte Carmelo";1
"314340 Monte Sião";1
"314330 Montes Claros";8
"314390 Muriaé";7
"314430 Nanuque";1
"314440 Natércia";1
"314480 Nova Lima";3
"314500 Nova Ponte";1
"314600 Ouro Fino";1
"314610 Ouro Preto";1
"314710 Pará de Minas";2
"314700 Paracatu";1
"314760 Passa Quatro";1
"314790 Passos";15
"314800 Patos de Minas";1
"314930 Pedro Leopoldo";1
"314940 Pedro Teixeira";1
"315120 Pirapora";2
"315140 Pitangui";1
"315160 Planura";2
"315180 Poços de Caldas";29
"315250 Pouso Alegre";7
"315280 Prata";1
"315460 Ribeirão das Neves";10
"315490 Rio Casca";1
"315670 Sabará";6
"315690 Sacramento";1
"315780 Santa Luzia";6
"315960 Santa Rita do Sapucaí";1
"315895 Santana do Paraíso";1
"316040 Santo Antônio do Monte";1
"316070 Santos Dumont";5
"316200 São Gonçalo do Sapucaí";1
"316210 São Gotardo";1
"316250 São João del Rei";2
"316370 São Lourenço";2
"316400 São Pedro dos Ferros";1
"316420 São Romão";1
"316470 São Sebastião do Paraíso";11
"316553 Sarzedo";1
"316720 Sete Lagoas";6
"316790 Tabuleiro";1
"316800 Taiobeiras";1
"316850 Teixeiras";2
"316860 Teófilo Otoni";3
"316870 Timóteo";2
"316920 Tombos";1
"316930 Três Corações";10
"316940 Três Pontas";4
"316960 Tupaciguara";1
"316990 Ubá";1
"317010 Uberaba";34
"317020 Uberlândia";49
"317040 Unaí";1
"317070 Varginha";10
"317090 Varzelândia";1
"317120 Vespasiano";4
"317130 Viçosa";3
"317170 Virgínia";1
"317210 Volta Grande";1
"320020 Alegre";1
"320040 Anchieta";1
"320060 Aracruz";1
"320070 Atilio Vivacqua";1
"320120 Cachoeiro de Itapemirim";12
"320130 Cariacica";26
"320140 Castelo";1
"320150 Colatina";1
"320190 Domingos Martins";2
"320240 Guarapari";6
"320250 Ibiraçu";3
"320280 Itapemirim";3
"320305 Jaguaré";1
"320313 João Neiva";1
"320320 Linhares";3
"320334 Marechal Floriano";1
"320390 Nova Venécia";1
"320455 Santa Maria de Jetibá";1
"320490 São Mateus";4
"320500 Serra";22
"320510 Viana";1
"320520 Vila Velha";27
"320530 Vitória";44
"330010 Angra dos Reis";8
"330020 Araruama";5
"330022 Areal";1
"330023 Armação dos Búzios";1
"330025 Arraial do Cabo";2
"330030 Barra do Piraí";7
"330040 Barra Mansa";13
"330045 Belford Roxo";19
"330060 Bom Jesus do Itabapoana";2
"330070 Cabo Frio";10
"330100 Campos dos Goytacazes";3
"330115 Cardoso Moreira";1
"330130 Casimiro de Abreu";1
"330170 Duque de Caxias";96
"330180 Engenheiro Paulo de Frontin";2
"330185 Guapimirim";1
"330190 Itaboraí";9
"330200 Itaguaí";5
"330220 Itaperuna";6
"330225 Itatiaia";3
"330227 Japeri";3
"330240 Macaé";25
"330250 Magé";11
"330260 Mangaratiba";2
"330270 Maricá";3
"330280 Mendes";3
"330290 Miguel Pereira";2
"330320 Nilópolis";14
"330330 Niterói";123
"330340 Nova Friburgo";10
"330350 Nova Iguaçu";79
"330360 Paracambi";4
"330380 Parati";1
"330385 Paty do Alferes";1
"330390 Petrópolis";27
"330410 Porciúncula";1
"330414 Queimados";14
"330420 Resende";3
"330430 Rio Bonito";3
"330452 Rio das Ostras";1
"330455 Rio de Janeiro";1501
"330480 São Fidélis";3
"330490 São Gonçalo";103
"330510 São João de Meriti";59
"330550 Saquarema";3
"330555 Seropédica";1
"330580 Teresópolis";22
"330600 Três Rios";1
"330610 Valença";3
"330620 Vassouras";2
"330630 Volta Redonda";15
"350010 Adamantina";1
"350070 Agudos";3
"350100 Altinópolis";1
"350120 Álvares Florence";1
"350130 Álvares Machado";2
"350140 Álvaro de Carvalho";1
"350160 Americana";25
"350170 Américo Brasiliense";2
"350190 Amparo";6
"350210 Andradina";18
"350220 Angatuba";1
"350250 Aparecida";5
"350275 Araçariguama";1
"350280 Araçatuba";25
"350290 Araçoiaba da Serra";1
"350320 Araraquara";88
"350330 Araras";20
"350370 Ariranha";1
"350390 Arujá";2
"350400 Assis";14
"350410 Atibaia";15
"350440 Avanhandava";1
"350450 Avaré";15
"350460 Bady Bassitt";1
"350520 Bariri";2
"350530 Barra Bonita";3
"350540 Barra do Turvo";1
"350550 Barretos";54
"350560 Barrinha";8
"350570 Barueri";7
"350590 Batatais";6
"350600 Bauru";103
"350610 Bebedouro";46
"350635 Bertioga";2
"350650 Birigui";17
"350680 Bocaina";1
"350700 Boituva";3
"350750 Botucatu";16
"350760 Bragança Paulista";21
"350780 Brodowski";3
"350790 Brotas";1
"350810 Buritama";1
"350830 Cabrália Paulista";1
"350850 Caçapava";45
"350860 Cachoeira Paulista";1
"350880 Cafelândia";2
"350900 Caieiras";6
"350920 Cajamar";9
"350925 Cajati";1
"350940 Cajuru";2
"350950 Campinas";239
"350960 Campo Limpo Paulista";6
"350970 Campos do Jordão";6
"351010 Cândido Rodrigues";1
"351020 Capão Bonito";2
"351040 Capivari";2
"351050 Caraguatatuba";15
"351060 Carapicuíba";51
"351070 Cardoso";1
"351080 Casa Branca";3
"351100 Castilho";1
"351110 Catanduva";56
"351120 Catiguá";1
"351140 Cerqueira César";2
"351150 Cerquilho";3
"351170 Charqueada";1
"351190 Clementina";1
"351200 Colina";2
"351210 Colômbia";2
"351230 Conchas";1
"351280 Cosmópolis";7
"351290 Cosmorama";1
"351300 Cotia";19
"351310 Cravinhos";1
"351340 Cruzeiro";15
"351350 Cubatão";40
"351370 Descalvado";1
"351380 Diadema";54
"351410 Dois Córregos";3
"351430 Dourado";1
"351440 Dracena";1
"351450 Duartina";1
"351460 Dumont";1
"351500 Embu";20
"351510 Embu-Guaçu";5
"351518 Espírito Santo do Pinhal";2
"351550 Fernandópolis";1
"351570 Ferraz de Vasconcelos";13
"351600 Flórida Paulista";2
"351620 Franca";64
"351630 Francisco Morato";11
"351640 Franco da Rocha";23
"351660 Gália";1
"351670 Garça";2
"351690 General Salgado";1
"351700 Getulina";1
"351720 Guaiçara";1
"351730 Guaimbê";1
"351740 Guaíra";3
"351750 Guapiaçu";4
"351760 Guapiara";1
"351770 Guará";1
"351780 Guaraçaí";1
"351790 Guaraci";2
"351820 Guararapes";5
"351830 Guararema";3
"351840 Guaratinguetá";10
"351850 Guareí";1
"351860 Guariba";3
"351870 Guarujá";81
"351880 Guarulhos";180
"351900 Herculândia";1
"351905 Holambra";1
"351907 Hortolândia";20
"351910 Iacanga";1
"351930 Ibaté";2
"351940 Ibirá";3
"351960 Ibitinga";2
"351970 Ibiúna";1
"351980 Icém";1
"352010 Igarapava";2
"352030 Iguape";2
"352040 Ilhabela";3
"352050 Indaiatuba";2
"352100 Iperó";2
"352130 Ipuã";1
"352170 Itaberá";3
"352180 Itaí";1
"352210 Itanhaém";10
"352220 Itapecerica da Serra";6
"352230 Itapetininga";23
"352240 Itapeva";4
"352250 Itapevi";23
"352260 Itapira";12
"352270 Itápolis";4
"352290 Itapuí";1
"352300 Itapura";1
"352310 Itaquaquecetuba";10
"352320 Itararé";1
"352340 Itatiba";2
"352350 Itatinga";2
"352360 Itirapina";2
"352380 Itobi";1
"352390 Itu";28
"352410 Ituverava";3
"352420 Jaborandi";1
"352430 Jaboticabal";12
"352440 Jacareí";64
"352460 Jacupiranga";1
"352470 Jaguariúna";3
"352480 Jales";3
"352500 Jandira";12
"352510 Jardinópolis";6
"352520 Jarinu";1
"352530 Jaú";21
"352570 José Bonifácio";9
"352590 Jundiaí";71
"352610 Juquiá";1
"352640 Laranjal Paulista";2
"352660 Lavrinhas";1
"352670 Leme";10
"352680 Lençóis Paulista";1
"352690 Limeira";28
"352710 Lins";11
"352720 Lorena";15
"352730 Louveira";1
"352740 Lucélia";2
"352770 Luiziânia";1
"352840 Mairinque";5
"352850 Mairiporã";22
"352880 Maracaí";2
"352900 Marília";51
"352920 Martinópolis";1
"352930 Matão";5
"352940 Mauá";55
"352970 Miguelópolis";1
"352990 Miracatu";1
"353010 Mirandópolis";10
"353030 Mirassol";18
"353050 Mococa";11
"353060 Mogi das Cruzes";14
"353070 Mogi Guaçu";17
"353080 Moji Mirim";17
"353110 Mongaguá";1
"353130 Monte Alto";5
"353140 Monte Aprazível";3
"353150 Monte Azul Paulista";4
"353180 Monte Mor";3
"353190 Morro Agudo";1
"353210 Murutinga do Sul";1
"353240 Nazaré Paulista";1
"353250 Neves Paulista";1
"353260 Nhandeara";1
"353290 Nova Europa";1
"353300 Nova Granada";1
"353340 Nova Odessa";3
"353370 Ocauçu";1
"353390 Olímpia";5
"353420 Orindiúva";1
"353430 Orlândia";3
"353440 Osasco";166
"353470 Ourinhos";20
"353530 Palmital";1
"353550 Paraguaçu Paulista";5
"353650 Paulínia";3
"353670 Pederneiras";3
"353700 Pedregulho";1
"353710 Pedreira";2
"353715 Pedrinhas Paulista";1
"353720 Pedro de Toledo";1
"353730 Penápolis";6
"353740 Pereira Barreto";1
"353760 Peruíbe";2
"353780 Piedade";8
"353800 Pindamonhangaba";17
"353820 Pinhalzinho";1
"353860 Piracaia";1
"353870 Piracicaba";76
"353880 Piraju";3
"353890 Pirajuí";10
"353930 Pirassununga";7
"353960 Planalto";1
"353980 Poá";7
"353990 Poloni";1
"354020 Pontal";1
"354070 Porto Ferreira";5
"354075 Potim";1
"354080 Potirendaba";4
"354100 Praia Grande";46
"354130 Presidente Epitácio";5
"354140 Presidente Prudente";47
"354150 Presidente Venceslau";4
"354160 Promissão";2
"354240 Regente Feijó";2
"354260 Registro";2
"354300 Ribeirão Branco";1
"354330 Ribeirão Pires";11
"354340 Ribeirão Preto";272
"354380 Rinópolis";1
"354390 Rio Claro";32
"354400 Rio das Pedras";3
"354410 Rio Grande da Serra";3
"354420 Riolândia";2
"354430 Roseira";1
"354520 Salto";4
"354530 Salto de Pirapora";2
"354540 Salto Grande";2
"354550 Sandovalina";1
"354580 Santa Bárbara d'Oeste";8
"354620 Santa Cruz da Conceição";1
"354660 Santa Fé do Sul";6
"354680 Santa Isabel";1
"354700 Santa Maria da Serra";1
"354750 Santa Rita do Passa Quatro";3
"354760 Santa Rosa de Viterbo";1
"354730 Santana de Parnaíba";1
"354780 Santo André";192
"354800 Santo Antônio de Posse";2
"354810 Santo Antônio do Jardim";1
"354830 Santo Expedito";1
"354850 Santos";352
"354870 São Bernardo do Campo";109
"354880 São Caetano do Sul";47
"354890 São Carlos";38
"354910 São João da Boa Vista";9
"354940 São Joaquim da Barra";5
"354950 São José da Bela Vista";1
"354970 São José do Rio Pardo";3
"354980 São José do Rio Preto";250
"354990 São José dos Campos";114
"355010 São Manuel";2
"355030 São Paulo";3871
"355040 São Pedro";1
"355060 São Roque";6
"355070 São Sebastião";17
"355090 São Simão";1
"355100 São Vicente";139
"355150 Serrana";2
"355170 Sertãozinho";12
"355220 Sorocaba";152
"355240 Sumaré";25
"355250 Suzano";17
"355260 Tabapuã";2
"355270 Tabatinga";1
"355280 Taboão da Serra";45
"355290 Taciba";1
"355370 Taquaritinga";8
"355380 Taquarituba";2
"355400 Tatuí";10
"355410 Taubaté";92
"355450 Tietê";3
"355480 Tremembé";24
"355500 Tupã";7
"355540 Ubatuba";11
"355560 Uchoa";3
"355620 Valinhos";5
"355640 Vargem Grande do Sul";3
"355645 Vargem Grande Paulista";3
"355650 Várzea Paulista";11
"355670 Vinhedo";5
"355700 Votorantim";11
"355710 Votuporanga";11
"355715 Zacarias";1
"350000 Município ignorado - SP";1
"410040 Almirante Tamandaré";7
"410120 Antonina";1
"410140 Apucarana";1
"410150 Arapongas";5
"410180 Araucária";4
"410190 Assaí";2
"410200 Assis Chateaubriand";1
"410210 Astorga";1
"410240 Bandeirantes";1
"410360 Cambará";1
"410370 Cambé";2
"410430 Campo Mourão";3
"410480 Cascavel";11
"410550 Cianorte";3
"410560 Cidade Gaúcha";1
"410580 Colombo";4
"410630 Corbélia";1
"410640 Cornélio Procópio";1
"410690 Curitiba";260
"410725 Douradina";1
"410765 Fazenda Rio Grande";1
"410800 Florestópolis";1
"410830 Foz do Iguaçu";8
"410840 Francisco Beltrão";2
"410860 Goioerê";1
"410880 Guaíra";1
"410940 Guarapuava";2
"410960 Guaratuba";1
"410980 Ibiporã";2
"411110 Itambé";2
"411120 Itapejara d'Oeste";1
"411150 Ivaiporã";1
"411180 Jacarezinho";2
"411200 Jaguariaíva";2
"411210 Jandaia do Sul";1
"411270 Jataizinho";1
"411370 Londrina";96
"411480 Marialva";1
"411510 Mariluz";1
"411520 Maringá";17
"411580 Medianeira";2
"411620 Morretes";1
"411690 Nova Esperança";1
"411820 Paranaguá";20
"411840 Paranavaí";7
"411850 Pato Branco";6
"411915 Pinhais";15
"411920 Pinhalão";1
"411950 Piraquara";3
"411990 Ponta Grossa";17
"412000 Porecatu";1
"412020 Porto Rico";1
"412080 Quatro Barras";1
"412180 Ribeirão Claro";1
"412220 Rio Branco do Sul";1
"412240 Rolândia";1
"412390 Santa Mariana";1
"412405 Santa Terezinha de Itaipu";2
"412450 Santo Inácio";2
"412550 São José dos Pinhais";11
"412555 São Manoel do Paraná";1
"412625 Sarandi";2
"412770 Toledo";1
"412810 Umuarama";1
"412820 União da Vitória";3
"412850 Wenceslau Braz";1
"420140 Araranguá";2
"420200 Balneário Camboriú";19
"420210 Barra Velha";2
"420230 Biguaçu";6
"420240 Blumenau";31
"420280 Braço do Norte";1
"420290 Brusque";6
"420320 Camboriú";17
"420360 Campos Novos";2
"420370 Canelinha";4
"420395 Capivari de Baixo";2
"420420 Chapecó";4
"420430 Concórdia";1
"420460 Criciúma";26
"420540 Florianópolis";170
"420550 Fraiburgo";1
"420590 Gaspar";1
"420650 Guaramirim";1
"420700 Içara";1
"420710 Ilhota";1
"420720 Imaruí";1
"420730 Imbituba";3
"420750 Indaial";3
"420820 Itajaí";104
"420890 Jaraguá do Sul";5
"420900 Joaçaba";1
"420910 Joinville";36
"420930 Lages";10
"420940 Laguna";2
"421010 Mafra";1
"421120 Morro da Fumaça";1
"421130 Navegantes";11
"421190 Palhoça";8
"421250 Penha";3
"421280 Piçarras";3
"421480 Rio do Sul";2
"421470 Rio dos Cedros";1
"421570 Santo Amaro da Imperatriz";1
"421580 São Bento do Sul";2
"421620 São Francisco do Sul";2
"421630 São João Batista";1
"421660 São José";14
"421720 São Miguel do Oeste";1
"421770 Sombrio";2
"421800 Tijucas";2
"421870 Tubarão";9
"421930 Videira";1
"430060 Alvorada";14
"430110 Arroio dos Ratos";2
"430160 Bagé";4
"430210 Bento Gonçalves";1
"430230 Bom Jesus";2
"430240 Bom Retiro do Sul";1
"430245 Boqueirão do Leão";1
"430270 Butiá";1
"430280 Caçapava do Sul";1
"430290 Cacequi";1
"430300 Cachoeira do Sul";7
"430310 Cachoeirinha";6
"430350 Camaquã";2
"430390 Campo Bom";4
"430460 Canoas";38
"430466 Capão do Leão";1
"430470 Carazinho";1
"430510 Caxias do Sul";10
"430520 Cerro Largo";1
"430535 Charqueadas";2
"430610 Cruz Alta";12
"430660 Dom Pedrito";1
"430676 Eldorado do Sul";2
"430680 Encantado";1
"430690 Encruzilhada do Sul";1
"430700 Erechim";4
"430760 Estância Velha";1
"430770 Esteio";12
"430790 Farroupilha";2
"430850 Frederico Westphalen";1
"430890 Getúlio Vargas";2
"430910 Gramado";1
"430920 Gravataí";15
"430930 Guaíba";11
"430940 Guaporé";3
"431010 Igrejinha";1
"431020 Ijuí";4
"431033 Imbé";1
"431100 Jaguarão";1
"431110 Jaguari";1
"431120 Júlio de Castilhos";1
"431140 Lajeado";1
"431225 Minas do Leão";1
"431240 Montenegro";3
"431300 Nova Bréscia";1
"431340 Novo Hamburgo";12
"431370 Palmeira das Missões";1
"431395 Pantano Grande";2
"431410 Passo Fundo";46
"431420 Pedro Osório";2
"431440 Pelotas";25
"431480 Portão";1
"431490 Porto Alegre";531
"431560 Rio Grande";35
"431600 Rolante";1
"431670 Santa Bárbara do Sul";1
"431680 Santa Cruz do Sul";1
"431690 Santa Maria";17
"431730 Santa Vitória do Palmar";1
"431710 Santana do Livramento";2
"431740 Santiago";2
"431760 Santo Antônio da Patrulha";2
"431770 Santo Antônio das Missões";1
"431800 São Borja";7
"431830 São Gabriel";2
"431870 São Leopoldo";16
"431880 São Lourenço do Sul";1
"431890 São Luiz Gonzaga";2
"431930 São Paulo das Missões";1
"432000 Sapucaia do Sul";5
"432090 Tapejara";1
"432100 Tapera";1
"432120 Taquara";3
"432140 Tenente Portela";1
"432150 Torres";3
"432166 Três Cachoeiras";1
"432240 Uruguaiana";2
"432250 Vacaria";1
"432300 Viamão";28
"500020 Água Clara";1
"500060 Amambaí";1
"500110 Aquidauana";2
"500200 Batayporã";1
"500210 Bela Vista";1
"500215 Bodoquena";1
"500260 Camapuã";1
"500270 Campo Grande";124
"500290 Cassilândia";1
"500320 Corumbá";13
"500370 Dourados";7
"500380 Fátima do Sul";2
"500400 Glória de Dourados";1
"500500 Jardim";3
"500510 Jateí";1
"500520 Ladário";1
"500560 Miranda";1
"500660 Ponta Porã";8
"500710 Ribas do Rio Pardo";2
"500720 Rio Brilhante";2
"500740 Rio Verde de Mato Grosso";1
"500770 Sete Quedas";1
"500830 Três Lagoas";17
"510025 Alta Floresta";2
"510125 Araputanga";1
"510180 Barra do Garças";1
"510250 Cáceres";1
"510330 Comodoro";1
"510340 Cuiabá";62
"510345 Denise";1
"510420 Guiratinga";1
"510480 Jaciara";1
"510490 Jangada";1
"510600 Nortelândia";2
"510623 Nova Olímpia";1
"510625 Nova Xavantina";1
"510629 Paranaíta";2
"510642 Peixoto de Azevedo";1
"510650 Poconé";1
"510675 Pontes e Lacerda";1
"510720 Rio Branco";1
"510760 Rondonópolis";3
"510770 Rosário Oeste";1
"510795 Tangará da Serra";1
"520030 Alexânia";1
"520110 Anápolis";14
"520140 Aparecida de Goiânia";13
"520350 Bom Jesus de Goiás";1
"520450 Caldas Novas";1
"520540 Ceres";1
"520549 Cidade Ocidental";1
"520620 Cristalina";3
"520780 Firminópolis";1
"520800 Formosa";2
"520870 Goiânia";141
"520910 Goiatuba";2
"521010 Ipameri";1
"521120 Itapuranga";1
"521140 Itauçu";1
"521190 Jataí";1
"521205 Jesúpolis";1
"521210 Joviânia";2
"521220 Jussara";1
"521250 Luziânia";22
"521486 Nova Glória";1
"521760 Planaltina";3
"521770 Pontalina";1
"521800 Porangatu";1
"521860 Rialma";1
"521880 Rio Verde";8
"521975 Santo Antônio do Descoberto";2
"522140 Trindade";3
"522150 Turvânia";1
"522160 Uruaçu";1
"530010 Brasília";226
